alert_id,root_cause_cluster_id,repo_name,pr_number,rule_id,file_path,start_line
qalert-5c6226ea2c2eeb4565796876,rccluster-c4172751de38c202fd0a,unsend-dev/unsend,164,js/unused-local-variable,apps/web/src/server/public-api/api/contacts/get-contacts.ts,3
qalert-5c8ebca25c2c97aaacd86cf6,rccluster-63b15743299bdeea4ba8,AgentOps-AI/agentops,729,py/unused-import,agentops/session/state.py,2
qalert-5c900eb6ff42ff0b0dbab50d,rccluster-f1e7d6862a094a041bce,patched-codes/patchwork,1192,py/unused-import,patchwork/steps/FixIssue/typed.py,1
qalert-5c9c1b46e48d2d07b7ad56e5,rccluster-5b48d029550e70037a4d,actions/toolkit,2100,js/unused-local-variable,packages/cache/__tests__/saveCache.test.ts,228
qalert-5cedbd9fd0e136320bd73138,rccluster-945052fd4813f06c1fdd,onlook-dev/onlook,2093,js/unused-local-variable,apps/web/client/src/app/project/[id]/_components/top-bar/index.tsx,6
qalert-5cf9c9d42843f311654bdd1d,rccluster-8850d2f10c8b3234819d,567-labs/instructor,1555,py/unused-local-variable,tests/llm/test_vertexai/test_deprecated_async.py,32
qalert-5d4b3c26bec2a9ec09179bde,rccluster-ef40cef0c4a89b0abc4f,OpenPipe/ART,162,py/unused-import,run_training.py,3
qalert-5d9cb84ef8e7495b12be3527,rccluster-44f42eff61a80121fbc4,getsentry/sentry,94888,py/redundant-else,src/sentry/testutils/helpers/plugins.py,5
qalert-5dfdfd79edb4dbd68c90be38,rccluster-3be08b86f241796b2944,Kiln-AI/Kiln,361,py/call/wrong-named-argument,libs/core/kiln_ai/adapters/model_adapters/test_structured_output.py,226
qalert-5eb980eafdd0f5102e2567c8,rccluster-3be08b86f241796b2944,Kiln-AI/Kiln,361,py/call/wrong-named-argument,libs/core/kiln_ai/adapters/data_gen/test_data_gen_task.py,256
qalert-5fe1a06b7b5ac5399440fc7b,rccluster-f504dbcb0461eb638a80,oraios/serena,286,py/unused-local-variable,src/solidlsp/language_servers/rust_analyzer.py,53
qalert-601d8385ee37f7e1f1238975,rccluster-88a5308b0e4293a04143,nrwl/nx,31621,js/unused-local-variable,packages/webpack/src/executors/webpack/webpack.impl.ts,32
qalert-6033e7f0b93a4168488d295a,rccluster-7f28a94a10a89085f6cb,sam-goodwin/alchemy,251,js/useless-expression,alchemy/test/stripe/product-feature.test.ts,29
qalert-60da41d75e198f81d293225c,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,127
qalert-61e2350cc1bd5f73957c1399,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/implementation/ls/EclipseLanguageClient.java,83
qalert-62090f6c29d830ef1ef6bcf0,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ConstantCustomization.java,122
qalert-621ae3dd92fe460a702246f5,rccluster-052e741c31c6fca1c85a,OneKeyHQ/app-monorepo,6756,js/unused-local-variable,packages/kit/src/components/RenameDialog/index.tsx,7
qalert-6265ef66cfec2506f4672cdf,rccluster-e7f9ec27c33f5d8d0e96,crewAIInc/crewAI,1820,py/unused-import,tests/test_manager_llm_delegation.py,1
qalert-62b4d30ef88e6854089ccbd7,rccluster-a6f638585dd8c4a54086,langflow-ai/langflow,8870,py/unused-local-variable,src/backend/base/langflow/cli/commands.py,291
qalert-6382d61299696605f137aaf3,rccluster-3f75becf85da3d7851aa,trycompai/comp,98,js/unused-local-variable,apps/app/src/components/forms/policies/policy-overview.tsx,24
qalert-63d3083a0d85e83a5b4c8c01,rccluster-d2e7d48c08bffbd2490e,jxxghp/MoviePilot,4577,py/empty-except,app/helper/memory.py,910
qalert-64144d5d73ac3f4641a2f08e,rccluster-d64f567764c8e40daa6c,OHIF/Viewers,4998,js/unused-local-variable,platform/cli/templates/mode/src/index.tsx,1
qalert-6449288c3c8042c55fdf8876,rccluster-5dadc583cef1f7ca0b2a,openai/openai-agents-python,729,py/cyclic-import,src/agents/tracing/traces.py,8
qalert-645a5dd81c1a7253529f71ab,rccluster-020929d5dfe384d29cd4,different-ai/note-companion,299,js/useless-assignment-to-local,packages/web/app/claim-offer/actions.ts,27
qalert-64cacd1514541f1393c5aef0,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,262
qalert-6584a47a55ba115472cca67c,rccluster-48eb74648b373c7b599d,liam-hq/liam,1296,js/unused-local-variable,frontend/apps/app/features/organizations/pages/OrganizationDetailPage/OrganizationDetailPage.tsx,8
qalert-65f868c2f2ec9601350aef45,rccluster-e3263fc58c5dd15ca23e,apache/pulsar,24542,java/local-variable-is-never-read,pulsar-broker/src/test/java/org/apache/pulsar/broker/delayed/bucket/BucketDelayedDeliveryTrackerThreadSafetyTest.java,337
qalert-6647117fa51dee4f08d9dc88,rccluster-b7935501c1cfc6af363b,blefnk/relivator-nextjs-template,59,js/unused-local-variable,src/app/dashboard/billing/page.client.tsx,36
qalert-6656c2aa5c093a06436471f3,rccluster-a246a58b05723adec57a,axinc-ai/ailia-models,1704,py/unused-import,face_recognition/6d_repnet_360/utils_6d_repnet_360/functions.py,1
qalert-6692d518f80655c1d28bb737,rccluster-0af77366dc502d20a4e4,prebid/Prebid.js,13322,js/automatic-semicolon-insertion,modules/rtbhouseBidAdapter.js,244
qalert-66ad8df6762813f9c82a2f84,rccluster-29785c65ab76c6dd715b,patched-codes/patchwork,1192,py/unused-import,patchwork/steps/FixIssue/FixIssue.py,1
qalert-66ae44886b1a446e36a54f30,rccluster-945231e94842a474a2df,Kiln-AI/Kiln,361,py/test-equals-none,libs/core/kiln_ai/adapters/fine_tune/test_dataset_formatter.py,848
qalert-670b523050a327048f771ad2,rccluster-a7bcd19ab4a0c9665137,colinhacks/zod,4915,js/unused-local-variable,packages/docs/app/(doc)/[[...slug]]/page.tsx,6
qalert-672d426031b5bd44282f67e2,rccluster-ce60046af478a081dc45,ryokun6/ryos,66,js/unused-local-variable,src/apps/terminal/components/TerminalAppComponent.tsx,31
qalert-6739fcb9486ffeb57d07fa3b,rccluster-4c6c051aba63bff1e939,different-ai/note-companion,331,js/unused-local-variable,packages/mobile/app/_layout.tsx,31
qalert-6776aaa0fbed6b8da1f895eb,rccluster-4a784fa8c8c1f2cd10cc,airbytehq/airbyte,54164,py/side-effect-in-assert,airbyte-integrations/connectors/source-railz/unit_tests/test_components.py,41
qalert-6781f4a283703c43a9bef210,rccluster-f792c5691a26c343dfc3,maybe-finance/maybe,2389,rb/useless-assignment-to-local,test/system/settings/api_keys_test.rb,135
qalert-67b87cc74876b67f369c276a,rccluster-f5e5f9717aef814c11a6,dust-tt/dust,10572,js/missing-space-in-concatenation,sparkle/src/components/IconButton.tsx,31
qalert-67c793242d2d06489e7ca067,rccluster-dbb6fa9d52e7922a6b6d,Shopify/roast,76,rb/uninitialized-local-variable,test/roast/workflow/configuration_loader_test.rb,134
qalert-67eb5d393a7d0ab9387867a0,rccluster-d2e7d48c08bffbd2490e,jxxghp/MoviePilot,4577,py/catch-base-exception,app/helper/memory.py,910
qalert-68db4db54a9073f5c2143bc0,rccluster-b8b8d7f137a67d188659,calcom/cal.com,20672,js/unused-local-variable,apps/web/modules/auth/verify-view.tsx,122
qalert-6a7581d64edb929834c17eb5,rccluster-302a1b104d201c23718c,microsoft/RD-Agent,975,py/inheritance/signature-mismatch,rdagent/scenarios/data_science/proposal/exp_gen/proposal.py,971
qalert-6a763a52d5d700fb4d5851c9,rccluster-e822cd95457f9e562fdb,airbytehq/airbyte,62455,py/unused-local-variable,airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,92
qalert-6ae604d485c6f2f38609fb4c,rccluster-6f799bb7a9eea4461808,module-federation/core,3916,js/unused-local-variable,packages/enhanced/test/unit/container/utils.ts,3
qalert-6b341ca368e53064f491dbc4,rccluster-48c5f9b21a8db14b02fc,keephq/keep,5074,py/inheritance/signature-mismatch,keep/providers/openshift_provider/openshift_provider.py,217
qalert-6bf66278b048719800bc265e,rccluster-21fb698b8728966835e9,mendableai/firecrawl,1851,js/automatic-semicolon-insertion,apps/api/src/controllers/v2/crawl-status.ts,125
qalert-6cedeeca412e5bdca4722ae6,rccluster-8aaa6973fdbc52ec1876,pdfme/pdfme,810,js/unused-local-variable,packages/ui/src/components/Designer/Canvas/index.tsx,13
qalert-6d0bf0ede61daf86b08b4071,rccluster-c7c8cabdf8f34382d047,microsoft/RD-Agent,975,py/commented-out-code,rdagent/scenarios/data_science/proposal/exp_gen/proposal.py,1151
qalert-6d5d43e811bbc64d0b1524c4,rccluster-93d8beeac752ceb6ae33,crewAIInc/crewAI,2594,py/unused-import,tests/crew_test.py,6
qalert-6e03b3fe78835fb688831a04,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,174
qalert-6e236a60a4bc73b4c7dc0927,rccluster-f5760f63afac089f39dd,OpenHFT/Chronicle-Wire,1058,java/unknown-javadoc-parameter,src/main/java/net/openhft/chronicle/wire/WireOut.java,56
qalert-6eac0b56f4ba466ffa7a0851,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,334
qalert-6ef8ec52718418d704439a95,rccluster-5dadc583cef1f7ca0b2a,openai/openai-agents-python,729,py/unsafe-cyclic-import,src/agents/tracing/setup.py,14
qalert-6f30df0db2e4b603f56e72a0,rccluster-9bf17e0c7a128d837a26,Skyvern-AI/skyvern,2435,py/cyclic-import,skyvern/forge/sdk/executor/async_executor.py,7
qalert-6f6308b07b195905039530b1,rccluster-ca4d9a55e585d4ab5807,ikamensh/flynt,231,py/unused-local-variable,src/flynt/code_editor.py,159
qalert-6f75dd8ac34e2f34c795d938,rccluster-d91987f8a4abe878fcbf,abi/screenshot-to-code,513,py/unused-import,backend/tests/test_prompt_summary.py,1
qalert-6fb137be161eb2f99d8ee29a,rccluster-eba5f51473f7f9bf23f4,module-federation/core,3883,js/unused-local-variable,tools/rslib-plugin/src/executors/build/executor.ts,3
qalert-7028afd02a2e3d5a8bd89391,rccluster-053a63f808b61bb5bd43,spcl/dace,2019,py/unused-import,tests/undefined_symbol_test.py,8
qalert-70bdd062244f93f50d698861,rccluster-0722ff85ef7f3d2b7624,unsend-dev/unsend,164,js/unused-local-variable,apps/web/src/server/public-api/hono.ts,73
qalert-70c075e0a2a7cc791e997e9e,rccluster-6b2ba04a3914dec2dc9a,onlook-dev/onlook,1386,js/unused-local-variable,apps/studio/src/routes/editor/TopBar/ProjectSelect/SettingsModal/EditorTab.tsx,53
qalert-71c16cd2720e1b2e3de0ac9e,rccluster-302a1b104d201c23718c,microsoft/RD-Agent,975,py/unused-local-variable,rdagent/scenarios/data_science/proposal/exp_gen/proposal.py,1134
qalert-71d3a44aa8982088131838c2,rccluster-43b08ad79066349e9691,onlook-dev/onlook,1386,js/unused-local-variable,apps/studio/src/routes/editor/TopBar/ProjectSelect/SettingsModal/ProjectTab.tsx,36
qalert-7206a51ec329c3698c5d6e43,rccluster-c4172751de38c202fd0a,unsend-dev/unsend,164,js/unused-local-variable,apps/web/src/server/public-api/api/contacts/get-contact.ts,3
qalert-726d25584b173e71f9c3017a,rccluster-d2e7d48c08bffbd2490e,jxxghp/MoviePilot,4577,py/empty-except,app/helper/memory.py,533
qalert-72a12e8382ddbd144f76dd83,rccluster-14f544bf147f03d3c0ad,Voxelum/x-minecraft-launcher,1025,js/unused-local-variable,xmcl-runtime/modpack/ModpackService.ts,14
qalert-72db9e544ebc1a8fa5f7e9e5,rccluster-9bf17e0c7a128d837a26,Skyvern-AI/skyvern,2435,py/cyclic-import,skyvern/forge/sdk/executor/async_executor.py,13
qalert-73215958eddfd11be030ec3c,rccluster-c2fe8b296146ba98c75b,OneKeyHQ/app-monorepo,6756,js/unused-local-variable,packages/kit/src/views/AccountManagerStacks/components/WalletRename/WalletRenameButton.tsx,28
qalert-736331c49630c5ef0e7dbfef,rccluster-74f313e30ab63bae8f2a,airbytehq/airbyte,56432,py/unused-import,airbyte-integrations/connectors/source-box-data-extract/source_box_data_extract/source.py,16
qalert-738f81b2860d9fbdb5c24f38,rccluster-405b90bf7d928b38532c,onlook-dev/onlook,2088,js/unused-local-variable,apps/web/client/src/app/project/[id]/_components/editor-bar/panels/typography.tsx,32
qalert-74278ab16511f4e4d4efd793,rccluster-e822cd95457f9e562fdb,airbytehq/airbyte,62455,py/unused-local-variable,airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,72
qalert-7449423e1d8868aa7248dd2f,rccluster-33ebb4e4319a6f1ee5a5,sam-goodwin/alchemy,251,js/trivial-conditional,alchemy/test/stripe/card.test.ts,79
qalert-7454c0d6770c9fde8ed93704,rccluster-a9604cf7d8400df0792f,jxxghp/MoviePilot,4566,py/unused-import,app/helper/workflow.py,3
qalert-749b48abee9c942eda37949b,rccluster-7e9babdd691b7cde07aa,yamadashy/repomix,590,js/unused-local-variable,tests/mcp/tools/mcpToolRuntime.test.ts,6
qalert-749c353999464375c463ff35,rccluster-f7b342b341016f2db787,OpenHFT/Chronicle-Wire,1061,java/unknown-javadoc-parameter,src/main/java/net/openhft/chronicle/wire/MethodWriterInvocationHandlerSupplier.java,59
qalert-74f1ff0e837fddc1c4890152,rccluster-6f99608447c03fd3c812,unclecode/crawl4ai,1152,py/mixed-returns,crawl4ai/utils.py,1187
qalert-750560826a66cbb7c0207102,rccluster-b256402aba917454ac58,PythonNest/PyNest,107,py/unused-import,nest/core/decorators/controller.py,4
qalert-753368613b76ffb740ae5509,rccluster-88e03d4d518abf486ff5,AgentOps-AI/agentops,729,py/unused-import,tests/unit/test_agentops_init.py,1
qalert-760d08080d8603a582393692,rccluster-b0ea91bb6ad7ba6bf367,elizaOS/eliza,4935,js/unused-local-variable,packages/cli/src/server/services/message.ts,1
qalert-760efd1349a26fbba745645a,rccluster-486e9855ad6d6c43af3a,nrwl/nx,31621,js/unused-local-variable,nx-dev/ui-enterprise/src/lib/security/failing-compliance.tsx,2
qalert-760f016efd779b7c1a0b7cb8,rccluster-404a016a157b85aa076c,novuhq/novu,8335,js/unused-local-variable,apps/api/src/app/subscribers-v2/e2e/delete-subscriber.e2e.ts,5
qalert-768e6c193b31439a00ae970a,rccluster-b206303c4250fbab4fef,dagster-io/dagster,30864,py/unused-import,examples/docs_snippets/docs_snippets/guides/dagster/dagster_pipes/scalaspark/dagster_code.py,3
qalert-76975f3626d1b060dc1a9122,rccluster-c4172751de38c202fd0a,unsend-dev/unsend,164,js/unused-local-variable,apps/web/src/server/public-api/api/emails/update-email.ts,3
qalert-779860670479520ec8e49c4a,rccluster-bf7e2604ffdc4cb38ede,different-ai/note-companion,300,js/unused-local-variable,packages/plugin/views/assistant/ai-chat/chat.tsx,3
qalert-77bed0ba35d9553a6b8c84e4,rccluster-d2e7d48c08bffbd2490e,jxxghp/MoviePilot,4577,py/catch-base-exception,app/helper/memory.py,533
qalert-77d6221e195e5f000196bb37,rccluster-580b3638358875caeb97,yysun/apprun,148,js/unused-local-variable,tests/add-components.spec.ts,91
qalert-789923664288d8e3ba9764a6,rccluster-ea3a9f206c4bb70e111c,CapSoftware/Cap,567,js/unused-local-variable,apps/desktop/src/routes/(window-chrome)/settings/license.tsx,200
qalert-789c5ab58c9e1e8ef8558a3a,rccluster-ee9998ef3321c1d52737,microsoft/typespec,7426,java/ignored-error-status-of-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/Customization.java,37
qalert-7908dc57c8f9121da99c118e,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,505
qalert-797ccd6d3007d0d6d2ca62de,rccluster-4538d5e5756c848b97ed,axinc-ai/ailia-models,1704,py/unused-local-variable,face_recognition/6d_repnet_360/utils_6d_repnet_360/utils.py,110
qalert-7a1decede6ab9ab2ca0e7a8b,rccluster-203a5f5c37429f0b51f9,different-ai/note-companion,331,js/unused-local-variable,packages/mobile/app/help.tsx,2
qalert-7ac573b15a1f7988691b670f,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,224
qalert-7b8d9e9ce7ea07e0d6e34e86,rccluster-f504dbcb0461eb638a80,oraios/serena,286,py/unused-local-variable,src/solidlsp/language_servers/rust_analyzer.py,89
qalert-7bc148d8ba608a44f49dcc23,rccluster-5dadc583cef1f7ca0b2a,openai/openai-agents-python,729,py/cyclic-import,src/agents/tracing/spans.py,10
qalert-7c833b723c928dd474eb78c6,rccluster-9738151c959887835c34,robinkarlberg/transfer.zip-web,39,js/unused-local-variable,next/src/app/(app)/app/(index)/branding/BrandProfileEditor.js,11
qalert-7d55306ea9a71e385c9e9d80,rccluster-532804fe0f18c6d63c77,onetimesecret/onetimesecret,1577,rb/useless-assignment-to-local,apps/api/v1/utils.rb,73
qalert-7d96ee1ba0346e94a8073422,rccluster-63a9fc81d97acb06b9f4,microsoft/typespec,7426,java/useless-tostring-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/CodeCustomization.java,25
qalert-7de7e8693c0995efdc2b359e,rccluster-7d37871321573431b938,crewAIInc/crewAI-tools,162,py/unused-import,tests/file_read_tool_test.py,2
qalert-7e1f8c26d81a5a872c154acc,rccluster-21a15bfcf1c36b5d2934,lingodotdev/lingo.dev,708,js/unused-local-variable,packages/cli/src/cli/loaders/android.ts,161
qalert-7ea598cc39b07107f767b290,rccluster-88a8ed1a08a2d1b3c5e7,microsoft/typespec,7426,java/ignored-error-status-of-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/Editor.java,240
qalert-7f267b813c8c2d9ed8969510,rccluster-6d6cce2ed0015233ddca,langbot-app/LangBot,1418,py/commented-out-code,pkg/provider/modelmgr/requesters/geminichatcmpl.py,53
qalert-7fcfc6332455f7cb35d60ce2,rccluster-21e83f471fc50e560947,pdfme/pdfme,1059,js/automatic-semicolon-insertion,packages/pdf-lib/src/api/form/PDFForm.ts,567
qalert-80514aec430ae82c8b889aa3,rccluster-4c07f93f0b1193770e4f,CapSoftware/Cap,561,js/unused-local-variable,apps/desktop/src/routes/(window-chrome)/settings/license.tsx,6
qalert-810f118a65d1bf955e7083d5,rccluster-2acc3bcae48d15d3acf1,rsyslog/rsyslog,5754,cpp/implicit-function-declaration,plugins/mmaitag/ai_provider_gemini.c,257
qalert-8148458144d73235a7a51cce,rccluster-42cb5854bde1f3f26dce,crewAIInc/crewAI,1818,py/unused-import,tests/utilities/test_planning_handler.py,1
qalert-816ccf27568f029e27695127,rccluster-3f9bbed4e65485bcf498,airbytehq/airbyte,55005,py/commented-out-code,airbyte-ci/connectors/pipelines/pipelines/airbyte_ci/connectors/migrate_to_inline_schemas/pipeline.py,85
qalert-817426302cfa777b70b8694a,rccluster-24bea543669103685544,keephq/keep,5101,py/unused-local-variable,tests/test_workflow_severity_comparisons.py,166
qalert-8198610d6acfbbc5fdd9bd6b,rccluster-3be08b86f241796b2944,Kiln-AI/Kiln,361,py/call/wrong-named-argument,libs/core/kiln_ai/adapters/data_gen/test_data_gen_task.py,111
qalert-8251bb75c6efd6eb83f05cbe,rccluster-93b5fbef7dfa34cf01b7,OpenPipe/ART,161,py/unused-import,dev/tau-bench/run_rl.py,8
qalert-82546a39c0166936a5dc77ad,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/PackageCustomization.java,58
qalert-8375b796df9a2846e8035f30,rccluster-69173eb92c42d03eb2c1,different-ai/note-companion,308,js/unused-local-variable,packages/web/app/api/(newai)/chat/route.ts,31
qalert-838d332149be029d3a6fb980,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,348
qalert-83ab10f9c0763542b5c02df8,rccluster-ce30be509425f4b50aa6,analogdotnow/Analog,225,js/unused-local-variable,apps/web/src/components/event-calendar/hooks/use-drag-to-create.tsx,38
qalert-83dd321281baf462252a8c61,rccluster-89c514861c1f8680bf59,crewAIInc/crewAI,1892,py/unused-import,src/crewai/flow/persistence/sqlite.py,6
qalert-840b1d88cebeb187a476daf8,rccluster-c1fee75d53547900db79,Netflix/metaflow,2467,py/mixed-returns,metaflow/_vendor/typeguard/_functions.py,243
qalert-843446f33ab402602a35be12,rccluster-6f10b2a2beeaebdbe925,elizaOS/eliza,5565,js/unused-local-variable,packages/cli/tests/commands/start.test.ts,150
qalert-849a30b671c12f9f6b7ee480,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,334
qalert-854754424026a814a288a09b,rccluster-f28c9a375f9e6350e6bd,analogdotnow/Analog,129,js/trivial-conditional,packages/api/src/providers/microsoft-calendar/utils.ts,65
qalert-85736df495974ca256b711c5,rccluster-405b90bf7d928b38532c,onlook-dev/onlook,2088,js/unused-local-variable,apps/web/client/src/app/project/[id]/_components/editor-bar/panels/typography.tsx,32
qalert-8619fd822e3974645ebd436e,rccluster-a5edc0de4fed4714af63,novuhq/novu,8363,js/unused-local-variable,apps/api/src/app/change/usecases/promote-change-to-environment/promote-change-to-environment.usecase.ts,1
qalert-8625d98d7be15589c9120a44,rccluster-624e22f2eadb1fb6897a,nrwl/nx,31621,js/unused-local-variable,nx-dev/ui-enterprise/src/lib/security/failing-compliance.tsx,18
qalert-867f94eda2a04854b434f751,rccluster-b47917f7c5112f480ea2,AgentOps-AI/agentops,729,py/unused-import,tests/manual_test_custom_exporter.py,5
qalert-8756c61f78d8b5cfc63cb84b,rccluster-2b57e76331c7cee992d8,Netflix/metaflow,2467,py/commented-out-code,metaflow/cmd/develop/stub_generator.py,590
qalert-8785e916f0088fadb41e3d76,rccluster-c89cc348e3281d63ca7e,kortix-ai/suna,1013,js/unused-local-variable,frontend/src/components/thread/tool-views/CompleteToolView.tsx,62
qalert-878ca548b7b95d628300229a,rccluster-3b2cc931c08c3a5fead8,BeehiveInnovations/zen-mcp-server,95,py/repeated-import,tools/shared/base_tool.py,247
qalert-8798eaca3908dfc534b38b8f,rccluster-1716ea36f68b6d2a0b97,Codehagen/Badget,294,js/unused-local-variable,src/components/help/help-search-dialog.tsx,14
qalert-87f0ca3e50a1e984833bd7c5,rccluster-abc4e00c08eb413891c6,stack-auth/stack-auth,465,js/unused-local-variable,packages/init-stack/src/index.ts,876
qalert-885049ba065b1e1215484027,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,351
qalert-887c7a966cbc674429bfe055,rccluster-bfa7347e6a828af39028,airbytehq/airbyte,62455,py/unused-import,airbyte-integrations/connectors/source-file/unit_tests/test_proxy_certificate_support.py,5
qalert-888ad5325f4e78302944fa8b,rccluster-ad2e1ea33472eeb33194,sdorra/content-collections,612,js/unused-local-variable,packages/core/src/watcher.ts,5
qalert-89063df227a911c08404cc47,rccluster-e790cb9935eac3a5e59f,RAGEN-AI/RAGEN,112,py/unused-import,tests/es_manager/test_seed_iteration.py,1
qalert-8938bdde7a125ec0b4436923,rccluster-b47917f7c5112f480ea2,AgentOps-AI/agentops,729,py/unused-import,tests/manual_test_custom_exporter.py,1
qalert-89518d79c3e0247d249cdd31,rccluster-c1288353e0c1ec22a9d5,Kanaries/pygwalker,700,py/unused-import,pygwalker/communications/reflex_comm.py,3
qalert-898a345ae52de7ca2329f014,rccluster-bc9271c70d68ed92d91a,tegnike/aituber-kit,331,js/unused-local-variable,src/components/settings/voice.tsx,17
qalert-89a894714b61c48c536536ff,rccluster-c89cc348e3281d63ca7e,kortix-ai/suna,1013,js/unused-local-variable,frontend/src/components/thread/tool-views/CompleteToolView.tsx,59
qalert-89c8bf7cb8fb79a63a160247,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,550
qalert-8b2e2a988a0b3abc20f116e8,rccluster-580b3638358875caeb97,yysun/apprun,148,js/unused-local-variable,tests/add-components.spec.ts,482
qalert-8b6bedf851a19e75fd1987ed,rccluster-ed2f7b8f83961ec7d42a,mendableai/firecrawl,1893,js/unused-local-variable,apps/js-sdk/firecrawl/src/__tests__/v1/unit/monitor-job-status-retry.test.ts,135
qalert-8c047a90ac28cbb08a5f14c4,rccluster-fbab78314095e93bb815,crewAIInc/crewAI,1892,py/unused-import,src/crewai/flow/flow.py,3
qalert-8c45f36a59a9aff7647456b8,rccluster-1a8c59efdc71651f6460,willccbb/verifiers,166,py/empty-except,environments/tau2_bench/tau2_bench.py,176
qalert-8c7023d6ce4b72a377f1c6d2,rccluster-84b8ccd42469eacd4aa0,microsoft/typespec,7426,java/deprecated-call,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/customization/ClassCustomization.java,563
qalert-8c846a81104bcb42654b6e80,rccluster-c4172751de38c202fd0a,unsend-dev/unsend,164,js/unused-local-variable,apps/web/src/server/public-api/api/domains/create-domain.ts,5
qalert-8c85b6b1f865b2972f695c48,rccluster-ce60046af478a081dc45,ryokun6/ryos,66,js/unused-local-variable,src/apps/terminal/components/TerminalAppComponent.tsx,42
qalert-8c99443434e75adbd5112b3d,rccluster-74f313e30ab63bae8f2a,airbytehq/airbyte,56432,py/unused-import,airbyte-integrations/connectors/source-box-data-extract/source_box_data_extract/source.py,15
qalert-8e2774906111c18a9cb9ce3d,rccluster-1ce7b7fc832c74d3fa35,crewAIInc/crewAI,1818,py/unused-import,src/crewai/utilities/planning_handler.py,1
qalert-8eaf549165a1d7dc99731ba0,rccluster-4afdd3cab7ca039e6639,calcom/cal.com,22311,js/unused-local-variable,apps/web/components/plain/__tests__/PlainContactForm.test.tsx,18
qalert-8ed82fd8d4283d56ba17673a,rccluster-24bea543669103685544,keephq/keep,5101,py/unused-local-variable,tests/test_workflow_severity_comparisons.py,238
qalert-8f346a94a4624779edbf841a,rccluster-72ae4f68376fc48fdb2f,liam-hq/liam,1296,js/unused-local-variable,frontend/apps/app/features/projects/pages/KnowledgeSuggestionDetailPage/KnowledgeSuggestionDetailPage.tsx,3
qalert-8f9906bca87269da7d8991de,rccluster-faa74acf34f8be6123d6,ryokun6/ryos,131,js/unused-loop-variable,api/chat-rooms.js,1680
qalert-90454d63e3342195df8c487f,rccluster-d40f9144787c493a62c4,elizaOS/eliza,2549,js/unused-local-variable,packages/plugin-devin/src/index.ts,4
