batch_id,sample_order,scale_order,scale_extra_order,size_stratum,repo_id,repo_name,language,stars,pr_id,pr_number,agent,created_at,merged_at,keyword_hit,task_type,task_confidence
study_ai,,,,,400215964,novuhq/novu,TypeScript,37349,3139619015,8507,Devin,2025-06-12T09:57:25Z,2025-06-12T10:11:59Z,fix,fix,10
study_ai,,,,,265001214,tokens-studio/figma-plugin,TypeScript,1469,3096473993,3386,Copilot,2025-05-28T08:15:51Z,2025-06-04T13:32:36Z,feat,feat,9
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,3129582804,1948,Devin,2025-06-09T08:29:53Z,2025-06-10T03:51:21Z,refactor,refactor,9
study_ai,,,,,159556794,go-vikunja/vikunja,Go,2080,3173353466,1014,OpenAI_Codex,2025-06-24T21:26:48Z,2025-06-24T21:32:23Z,fix,fix,10
study_ai,,,,,233476269,acacode/swagger-typescript-api,TypeScript,3826,3070057276,1230,OpenAI_Codex,2025-05-16T23:38:19Z,2025-05-16T23:39:54Z,refactor,refactor,9
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,3123526095,1909,Devin,2025-06-06T03:41:00Z,2025-06-10T08:55:45Z,feat,feat,10
study_ai,,,,,926709003,bytebot-ai/bytebot,TypeScript,931,3112411909,24,OpenAI_Codex,2025-06-03T05:04:20Z,2025-06-03T05:05:24Z,refactor,refactor,10
study_ai,,,,,350360184,calcom/cal.com,TypeScript,37399,2985600551,20647,Devin,2025-04-10T12:59:21Z,2025-04-10T13:28:01Z,feat,feat,10
study_ai,,,,,4038949,traccar/traccar,Java,6182,3098960131,5568,OpenAI_Codex,2025-05-29T02:12:22Z,2025-05-29T02:12:38Z,fix,fix,10
study_ai,,,,,820087727,onlook-dev/onlook,TypeScript,21192,2840519868,1307,Devin,2025-02-09T08:44:29Z,2025-02-09T09:12:46Z,fix,fix,10
study_ai,,,,,720209383,CapSoftware/Cap,TypeScript,10645,3078115880,561,OpenAI_Codex,2025-05-20T20:08:36Z,2025-05-22T23:38:00Z,fix,fix,10
study_ai,,,,,633927609,promptfoo/promptfoo,TypeScript,7809,2791677300,2709,Devin,2025-01-16T04:39:11Z,2025-03-22T15:44:36Z,feat,feat,10
study_ai,,,,,673010778,roboflow/inference,Python,1824,3151880386,1364,OpenAI_Codex,2025-06-17T03:00:37Z,2025-06-26T11:43:39Z,feat,feat,9
study_ai,,,,,283046497,airbytehq/airbyte,Python,19011,2941651081,56357,Devin,2025-03-24T00:13:52Z,2025-03-24T00:18:26Z,fix,fix,10
study_ai,,,,,274495425,remotion-dev/remotion,TypeScript,23319,3163097309,5443,Copilot,2025-06-20T12:06:10Z,2025-06-20T13:02:36Z,feat,feat,10
study_ai,,,,,781914762,julep-ai/julep,Python,5629,3070337683,1374,OpenAI_Codex,2025-05-17T04:45:44Z,2025-05-17T04:53:00Z,fix,fix,10
study_ai,,,,,771479895,lingodotdev/lingo.dev,TypeScript,2784,3259184030,1061,Devin,2025-07-24T09:27:02Z,2025-07-24T12:03:55Z,feat,feat,10
study_ai,,,,,159556794,go-vikunja/vikunja,Go,2080,3231858876,1124,OpenAI_Codex,2025-07-15T11:16:26Z,2025-07-15T21:15:09Z,fix,fix,10
study_ai,,,,,798201435,unclecode/crawl4ai,Python,50091,3128067516,1195,OpenAI_Codex,2025-06-08T08:06:14Z,2025-06-08T08:06:38Z,feat,feat,9
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,3131921265,1953,Devin,2025-06-10T02:05:16Z,2025-06-10T02:27:47Z,refactor,refactor,9
study_ai,,,,,860100131,microsoft/typescript-go,Go,21439,3131807380,1141,Copilot,2025-06-10T00:26:41Z,2025-06-12T15:33:07Z,feat,feat,8
study_ai,,,,,103307180,Azure/azure-storage-fuse,Go,763,3082070083,1780,Copilot,2025-05-22T05:14:19Z,2025-06-30T09:59:41Z,feat,feat,9
study_ai,,,,,39321023,prebid/Prebid.js,JavaScript,1467,3147434301,13384,OpenAI_Codex,2025-06-15T12:05:37Z,2025-07-03T23:33:37Z,refactor,refactor,9
study_ai,,,,,596516907,arc53/DocsGPT,TypeScript,16870,3231526864,1886,Copilot,2025-07-15T09:29:23Z,2025-07-15T11:57:14Z,fix,fix,9
study_ai,,,,,233476269,acacode/swagger-typescript-api,TypeScript,3826,3070068474,1231,OpenAI_Codex,2025-05-16T23:51:28Z,2025-05-16T23:56:58Z,fix,fix,10
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,2898933775,27,Devin,2025-03-06T00:35:05Z,2025-03-06T11:35:33Z,feat,feat,9
study_ai,,,,,991787132,linux-do/cdk,TypeScript,535,3196054892,29,Copilot,2025-07-02T14:07:53Z,2025-07-02T14:17:37Z,fix,fix,10
study_ai,,,,,598261814,huggingface/huggingface.js,TypeScript,2185,3087099176,1489,Copilot,2025-05-23T17:45:09Z,2025-05-26T07:11:31Z,feat,feat,9
study_ai,,,,,42926209,microsoft/vscode-vsce,TypeScript,909,3139788994,1166,Copilot,2025-06-12T10:52:08Z,2025-06-13T07:45:52Z,feat,feat,9
study_ai,,,,,350360184,calcom/cal.com,TypeScript,37399,3216681123,22360,Devin,2025-07-09T17:41:12Z,2025-07-10T12:11:14Z,refactor,refactor,10
study_ai,,,,,39321023,prebid/Prebid.js,JavaScript,1467,3193867357,13490,OpenAI_Codex,2025-07-01T21:27:13Z,2025-07-15T20:09:49Z,fix,fix,9
study_ai,,,,,826170402,elizaOS/eliza,TypeScript,16507,3106846200,4866,OpenAI_Codex,2025-06-01T08:13:55Z,2025-06-02T11:34:00Z,feat,feat,10
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,3242091827,2610,Devin,2025-07-18T06:34:19Z,2025-07-18T07:40:44Z,fix,fix,10
study_ai,,,,,305047199,easyops-cn/docusaurus-search-local,TypeScript,829,3250793139,530,Copilot,2025-07-22T02:53:34Z,2025-07-22T03:44:26Z,fix,fix,10
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3232919597,776,Devin,2025-07-15T16:31:46Z,2025-07-15T18:51:33Z,fix,fix,10
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,2989023598,100,Devin,2025-04-11T15:41:51Z,2025-04-11T16:10:20Z,feat,feat,9
study_ai,,,,,788715163,JMBeresford/retrom,TypeScript,1216,3201388775,345,Copilot,2025-07-04T05:19:29Z,2025-07-13T21:36:24Z,feat,feat,9
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,2954168294,134,Devin,2025-03-27T19:08:25Z,2025-03-27T19:15:42Z,feat,feat,10
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,3016974217,1492,Devin,2025-04-24T11:39:58Z,2025-04-28T03:10:19Z,feat,feat,10
study_ai,,,,,614765452,Significant-Gravitas/AutoGPT,Python,177379,3071076995,9963,OpenAI_Codex,2025-05-17T21:29:31Z,2025-06-16T08:14:21Z,fix,fix,10
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,2877052668,779,Devin,2025-02-25T05:35:27Z,2025-02-25T05:47:23Z,fix,fix,10
study_ai,,,,,529729250,thirdweb-dev/js,TypeScript,538,3227679772,7605,Cursor,2025-07-14T07:29:23Z,2025-07-14T22:46:22Z,feat,feat,10
study_ai,,,,,710601088,crewAIInc/crewAI,Python,35096,2912958566,2342,Devin,2025-03-12T07:18:03Z,2025-03-14T00:28:28Z,refactor,refactor,9
study_ai,,,,,221931137,celestiaorg/celestia-core,Go,531,3183129246,2079,Copilot,2025-06-27T14:56:59Z,2025-06-30T09:26:02Z,feat,feat,10
study_ai,,,,,95743138,box/box-ui-elements,JavaScript,546,2831659682,3892,Devin,2025-02-05T01:49:05Z,2025-02-06T05:31:53Z,refactor,refactor,10
study_ai,,,,,948174507,jnsahaj/tweakcn,TypeScript,6266,3087146252,98,Devin,2025-05-23T18:02:17Z,2025-05-23T21:19:00Z,feat,feat,9
study_ai,,,,,820087727,onlook-dev/onlook,TypeScript,21192,2828443532,1233,Devin,2025-02-03T20:19:23Z,2025-02-04T06:29:38Z,fix,fix,10
study_ai,,,,,29011477,konvajs/konva,TypeScript,13239,3122691406,1933,OpenAI_Codex,2025-06-05T21:13:51Z,2025-06-05T21:18:06Z,fix,fix,10
study_ai,,,,,95660324,Voxelum/x-minecraft-launcher,TypeScript,1070,3238950653,1020,Copilot,2025-07-17T10:03:19Z,2025-07-17T17:34:17Z,feat,feat,10
study_ai,,,,,894659403,goat-sdk/goat,TypeScript,798,2784417626,219,Devin,2025-01-13T15:51:37Z,2025-01-13T15:57:28Z,feat,feat,10
study_ai,,53,,small,394207324,Edgenesis/shifu,Go,1359,3119737498,1201,OpenAI_Codex,2025-06-05T03:43:58Z,2025-06-17T02:31:25Z,fix,fix,10
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,2914109730,55,Devin,2025-03-12T14:08:50Z,2025-03-12T14:54:23Z,fix,fix,10
study_ai,,,,,638951438,comet-ml/opik,Python,11956,3195730547,2650,OpenAI_Codex,2025-07-02T12:23:28Z,2025-07-02T18:19:41Z,feat,feat,9
study_ai,,,,,859537060,antiwork/shortest,TypeScript,5179,2836932946,324,Devin,2025-02-07T00:29:24Z,2025-02-07T00:34:25Z,refactor,refactor,10
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3154752026,377,Devin,2025-06-17T20:58:11Z,2025-06-17T21:30:35Z,feat,feat,9
study_ai,,,,,4038949,traccar/traccar,Java,6182,3098985689,5570,OpenAI_Codex,2025-05-29T02:32:14Z,2025-05-29T02:32:40Z,fix,fix,10
study_ai,,,,,32944298,Z3Prover/z3,C++,11228,3193870086,7712,Copilot,2025-07-01T21:28:07Z,2025-07-02T16:54:36Z,fix,fix,10
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3256237787,615,Devin,2025-07-23T12:40:50Z,2025-07-27T14:16:25Z,feat,feat,9
study_ai,,,,,136202695,mlflow/mlflow,Python,21402,3120603357,16093,Copilot,2025-06-05T10:03:21Z,2025-06-10T11:18:43Z,fix,fix,10
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3034601138,354,Devin,2025-05-01T19:59:37Z,2025-05-05T12:23:54Z,feat,feat,9
study_ai,,,,,572984571,twentyhq/twenty,TypeScript,34726,3151033107,12640,OpenAI_Codex,2025-06-16T19:16:34Z,2025-06-16T21:53:57Z,fix,fix,10
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,2988314481,230,Devin,2025-04-11T10:55:48Z,2025-04-12T20:49:52Z,feat,feat,9
study_ai,,,,,111599187,kanisterio/kanister,Go,831,3115993863,3502,Copilot,2025-06-04T01:56:20Z,2025-06-04T19:13:33Z,refactor,refactor,9
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,3119607605,1886,Devin,2025-06-05T02:07:10Z,2025-06-05T04:26:55Z,feat,feat,10
study_ai,,,,,868173144,kortix-ai/suna,TypeScript,17116,3245421376,1014,Cursor,2025-07-19T16:16:22Z,2025-07-19T16:19:22Z,feat,feat,9
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,3128931264,1936,Devin,2025-06-09T02:10:35Z,2025-06-09T07:28:40Z,refactor,refactor,9
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,2901331792,35,Devin,2025-03-06T20:11:26Z,2025-03-06T22:11:01Z,feat,feat,9
study_ai,,,,,923332984,ryokun6/ryos,TypeScript,558,3063545513,23,Devin,2025-05-14T15:37:05Z,2025-05-14T15:37:20Z,feat,feat,9
study_ai,,,,,48009214,microsoft/react-native-windows,C++,16932,3198244189,14835,Copilot,2025-07-03T06:47:40Z,2025-07-04T07:21:00Z,feat,feat,9
study_ai,,,,,18280236,GitbookIO/gitbook,TypeScript,28156,3175455636,3394,OpenAI_Codex,2025-06-25T12:23:50Z,2025-06-26T09:35:03Z,refactor,refactor,10
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3021088894,204,Devin,2025-04-25T21:48:18Z,2025-04-25T21:58:27Z,refactor,refactor,9
study_ai,,,,,500289888,formbricks/formbricks,TypeScript,11035,3068333275,5819,Devin,2025-05-16T08:32:30Z,2025-05-26T10:14:09Z,fix,fix,10
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3011870485,269,Devin,2025-04-22T18:54:08Z,2025-04-22T19:26:28Z,refactor,refactor,9
study_ai,,,,,37273343,levigross/grequests,Go,2161,3125695429,110,OpenAI_Codex,2025-06-06T19:35:07Z,2025-06-06T19:38:32Z,refactor,refactor,10
study_ai,,,,,614765452,Significant-Gravitas/AutoGPT,Python,177379,3200437883,10304,OpenAI_Codex,2025-07-03T19:31:03Z,2025-07-03T20:22:22Z,feat,feat,10
study_ai,,,,,923332984,ryokun6/ryos,TypeScript,558,3226558726,194,Cursor,2025-07-13T14:44:34Z,2025-07-13T14:57:22Z,refactor,refactor,8
study_ai,,,,,710601088,crewAIInc/crewAI,Python,35096,3075757415,2866,Devin,2025-05-20T05:59:56Z,2025-05-20T14:40:40Z,feat,feat,10
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,2991480772,123,Devin,2025-04-13T21:02:34Z,2025-04-13T22:10:02Z,refactor,refactor,9
study_ai,,,,,958026130,featureform/enrichmcp,Python,583,3227725875,146,OpenAI_Codex,2025-07-14T07:45:12Z,2025-07-14T07:55:36Z,feat,feat,9
study_ai,,,,,41881900,microsoft/vscode,TypeScript,175171,3215891130,254870,Copilot,2025-07-09T13:06:27Z,2025-07-15T15:54:38Z,feat,feat,10
study_ai,,,,,574411233,pionxzh/chatgpt-exporter,TypeScript,1743,3199893381,303,OpenAI_Codex,2025-07-03T16:05:20Z,2025-07-03T16:07:10Z,fix,fix,10
study_ai,,,,,999686447,microsoft/vscode-copilot-chat,TypeScript,8005,3262902843,365,Copilot,2025-07-25T11:26:03Z,2025-07-26T10:55:55Z,refactor,refactor,10
study_ai,,,,,398753576,pdfme/pdfme,TypeScript,3389,2855377059,714,Devin,2025-02-15T09:58:17Z,2025-02-15T10:12:41Z,feat,feat,10
study_ai,,,,,365739812,tldraw/tldraw,TypeScript,41090,3159821039,6284,Cursor,2025-06-19T10:32:34Z,2025-06-19T13:51:20Z,feat,feat,9
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3095452673,339,Devin,2025-05-27T23:01:05Z,2025-05-29T00:46:10Z,feat,feat,9
study_ai,,,,,29301872,OpenHFT/Chronicle-Wire,Java,557,3113676931,1195,OpenAI_Codex,2025-06-03T12:01:19Z,2025-06-03T12:09:06Z,feat,feat,9
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3085006980,330,Devin,2025-05-23T03:06:10Z,2025-05-23T03:26:50Z,refactor,refactor,9
study_ai,,,,,679784368,microsoft/genaiscript,TypeScript,2742,3168705723,1636,Copilot,2025-06-23T16:02:38Z,2025-06-23T16:41:07Z,feat,feat,9
study_ai,,,,,710601088,crewAIInc/crewAI,Python,35096,3078777355,2870,Devin,2025-05-21T03:24:29Z,2025-05-21T19:58:57Z,feat,feat,10
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3119551493,354,Devin,2025-06-05T01:25:10Z,2025-06-10T20:02:38Z,refactor,refactor,9
study_ai,,,,,859537060,antiwork/shortest,TypeScript,5179,2961966206,423,Devin,2025-04-01T01:47:56Z,2025-04-01T01:55:28Z,fix,fix,8
study_ai,,,,,509436902,PriorLabs/TabPFN,Python,4181,3177001461,345,OpenAI_Codex,2025-06-25T21:22:23Z,2025-06-26T07:22:11Z,fix,fix,10
study_ai,,,,,501095512,odigos-io/odigos,Go,3493,3165199669,3049,Cursor,2025-06-21T16:13:09Z,2025-06-23T15:27:41Z,feat,feat,10
study_ai,,,,,29301872,OpenHFT/Chronicle-Wire,Java,557,3103195683,1059,OpenAI_Codex,2025-05-30T13:05:17Z,2025-05-30T13:06:57Z,refactor,refactor,9
study_ai,,,,,70208212,yysun/apprun,TypeScript,1177,3265553256,151,Copilot,2025-07-26T12:42:22Z,2025-07-26T13:11:03Z,refactor,refactor,9
study_ai,,,,,33373292,microsoft/ApplicationInsights-JS,TypeScript,671,3104405109,2583,Copilot,2025-05-30T22:37:29Z,2025-07-07T21:16:47Z,refactor,refactor,9
study_ai,,,,,820087727,onlook-dev/onlook,TypeScript,21192,2816497487,1144,Devin,2025-01-28T19:01:32Z,2025-01-29T00:08:26Z,fix,fix,10
study_ai,,,,,209376972,jilleb/mib2-toolbox,Python,711,3199391103,298,OpenAI_Codex,2025-07-03T13:25:19Z,2025-07-03T13:37:47Z,fix,fix,10
study_ai,,,,,350360184,calcom/cal.com,TypeScript,37399,3076237105,21409,Devin,2025-05-20T08:53:06Z,2025-05-20T20:30:32Z,feat,feat,10
study_ai,,,,,958026130,featureform/enrichmcp,Python,583,3140900293,50,OpenAI_Codex,2025-06-12T16:22:03Z,2025-06-12T16:24:34Z,fix,fix,10
study_ai,,,,,688141049,mangiucugna/json_repair,Python,2533,3071609061,116,OpenAI_Codex,2025-05-18T09:49:00Z,2025-05-18T10:01:56Z,fix,fix,10
study_ai,,,,,400215964,novuhq/novu,TypeScript,37349,3079374187,8354,Devin,2025-05-21T08:22:58Z,2025-05-21T08:42:36Z,fix,fix,10
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3080769487,444,Devin,2025-05-21T16:10:15Z,2025-05-21T16:35:25Z,feat,feat,9
study_ai,,,,,127246132,reown-com/appkit,TypeScript,5202,3077288177,4374,Devin,2025-05-20T14:44:45Z,2025-05-21T16:43:41Z,feat,feat,10
study_ai,,,,,859537060,antiwork/shortest,TypeScript,5179,2951004653,408,Devin,2025-03-26T23:45:42Z,2025-03-27T01:34:26Z,feat,feat,9
study_ai,,,,,959682770,antiwork/gumroad,Ruby,6643,3117637979,296,Devin,2025-06-04T12:19:51Z,2025-06-05T12:10:33Z,feat,feat,9
study_ai,,,,,771479895,lingodotdev/lingo.dev,TypeScript,2784,3037085537,727,Devin,2025-05-03T02:03:02Z,2025-05-03T02:03:23Z,fix,fix,10
study_ai,,,,,679017521,AgentOps-AI/agentops,Python,4722,3135670912,1060,OpenAI_Codex,2025-06-11T06:40:44Z,2025-06-11T06:41:37Z,fix,fix,10
study_ai,,,,,39321023,prebid/Prebid.js,JavaScript,1467,3236242051,13617,OpenAI_Codex,2025-07-16T14:38:09Z,2025-07-16T14:38:17Z,refactor,refactor,8
study_ai,,,,,958026130,featureform/enrichmcp,Python,583,3141191114,61,OpenAI_Codex,2025-06-12T18:12:13Z,2025-06-12T18:12:24Z,fix,fix,10
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,3017170831,1498,Devin,2025-04-24T12:50:32Z,2025-04-28T12:44:06Z,feat,feat,10
study_ai,,,,,680120071,microsoft/autogen,Python,48110,3155084033,6690,Copilot,2025-06-18T00:32:01Z,2025-07-06T20:39:05Z,feat,feat,10
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,2952049919,1010,Devin,2025-03-27T08:22:32Z,2025-03-27T09:39:52Z,fix,fix,10
study_ai,,,,,689765175,different-ai/note-companion,TypeScript,696,2759596477,301,Devin,2024-12-26T10:28:07Z,2024-12-26T10:31:19Z,feat,feat,9
study_ai,,,,,664174485,prosekit/prosekit,TypeScript,720,3118120081,1057,OpenAI_Codex,2025-06-04T14:45:44Z,2025-06-04T17:34:59Z,fix,fix,10
study_ai,,,,,340522752,radius-project/radius,Go,1591,3203547623,9934,Copilot,2025-07-04T19:22:43Z,2025-07-10T01:57:16Z,fix,fix,10
study_ai,,,,,304836585,mayswind/ezbookkeeping,Go,926,3204252101,167,Copilot,2025-07-05T04:39:27Z,2025-07-05T18:58:46Z,feat,feat,10
study_ai,,,,,84483314,alexanderjeurissen/ranger_devicons,Python,1000,3104286122,126,OpenAI_Codex,2025-05-30T21:10:08Z,2025-05-30T21:10:37Z,fix,fix,10
study_ai,,,,,443220240,tinyplex/tinybase,TypeScript,4639,3078140426,253,OpenAI_Codex,2025-05-20T20:19:54Z,2025-05-20T21:01:41Z,fix,fix,10
study_ai,,,,,642497346,langfuse/langfuse,TypeScript,14483,3190039936,7581,Cursor,2025-06-30T22:29:03Z,2025-06-30T22:48:04Z,feat,feat,10
study_ai,,,,,995908906,PDFMathTranslate/PDFMathTranslate-next,Python,632,3221791587,120,Copilot,2025-07-11T06:55:34Z,2025-07-11T07:30:46Z,feat,feat,9
study_ai,,,,,838659679,codexu/note-gen,TypeScript,7248,3269741497,481,Claude_Code,2025-07-28T12:38:47Z,2025-07-29T06:05:14Z,feat,feat,10
study_ai,,,,,39321023,prebid/Prebid.js,JavaScript,1467,3114897844,13262,OpenAI_Codex,2025-06-03T17:52:02Z,2025-06-04T15:33:10Z,fix,fix,8
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3121100911,487,Devin,2025-06-05T12:47:12Z,2025-06-05T13:26:32Z,feat,feat,9
study_ai,,,,,722184017,assistant-ui/assistant-ui,TypeScript,5475,3151800646,2117,OpenAI_Codex,2025-06-17T02:03:40Z,2025-06-17T02:04:00Z,fix,fix,10
study_ai,,,,,195619075,vdaas/vald,Go,1629,3075728562,2980,Devin,2025-05-20T05:43:32Z,2025-05-20T13:39:39Z,feat,feat,9
study_ai,,,,,756594023,bruin-data/ingestr,Python,3047,3213110142,299,Cursor,2025-07-08T16:22:51Z,2025-07-08T16:39:18Z,feat,feat,9
study_ai,,,,,224148738,TorchIO-project/torchio,Python,2244,3185333353,1330,Copilot,2025-06-28T18:01:21Z,2025-06-28T21:39:53Z,feat,feat,9
study_ai,,,,,597502256,keephq/keep,Python,10563,3176759438,5101,Cursor,2025-06-25T19:39:56Z,2025-06-25T19:53:39Z,fix,fix,10
study_ai,,,,,223700078,lostintangent/gistpad,TypeScript,1009,3134312388,389,Copilot,2025-06-10T17:14:10Z,2025-06-10T17:22:10Z,fix,fix,9
study_ai,,,,,500289888,formbricks/formbricks,TypeScript,11035,3174572670,6085,Cursor,2025-06-25T07:41:34Z,2025-06-26T06:51:00Z,fix,fix,10
study_ai,,,,,781914762,julep-ai/julep,Python,5629,3070861271,1390,OpenAI_Codex,2025-05-17T15:18:54Z,2025-06-07T08:06:49Z,refactor,refactor,9
study_ai,,,,,820087727,onlook-dev/onlook,TypeScript,21192,2840501983,1305,Devin,2025-02-09T07:58:28Z,2025-02-10T01:31:30Z,fix,fix,10
study_ai,,,,,732798198,github-copilot-resources/copilot-metrics-viewer,TypeScript,508,3210965204,230,Copilot,2025-07-08T04:21:51Z,2025-07-08T04:53:10Z,fix,fix,10
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3036416301,357,Devin,2025-05-02T16:35:30Z,2025-05-04T14:32:06Z,fix,fix,10
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3007211626,165,Devin,2025-04-20T20:24:15Z,2025-04-21T21:53:10Z,refactor,refactor,8
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,3152681524,2047,Devin,2025-06-17T09:00:53Z,2025-06-18T08:40:37Z,refactor,refactor,10
study_ai,,,,,788904329,janbjorge/pgqueuer,Python,1324,3138977951,412,OpenAI_Codex,2025-06-12T06:15:02Z,2025-06-12T06:19:40Z,fix,fix,10
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3005079959,156,Devin,2025-04-18T14:29:02Z,2025-04-18T17:15:32Z,feat,feat,9
study_ai,,,,,771479895,lingodotdev/lingo.dev,TypeScript,2784,3037112278,730,Devin,2025-05-03T03:00:07Z,2025-05-03T03:02:34Z,fix,fix,10
study_ai,,,,,983757718,superagent-ai/vibekit,TypeScript,888,3096624559,15,OpenAI_Codex,2025-05-28T09:08:51Z,2025-05-28T09:28:13Z,feat,feat,9
study_ai,,,,,283046497,airbytehq/airbyte,Python,19011,3224382275,62945,Devin,2025-07-11T22:33:58Z,2025-07-11T23:01:56Z,feat,feat,10
study_ai,,,,,847167817,haydenbleasel/kibo,TypeScript,2040,3174376812,164,Copilot,2025-06-25T06:28:13Z,2025-06-25T15:45:43Z,feat,feat,10
study_ai,,,,,839216423,liam-hq/liam,TypeScript,4194,3112470790,1861,Devin,2025-06-03T05:34:15Z,2025-06-03T06:40:04Z,fix,fix,10
study_ai,,,,,22607013,OpenNHP/opennhp,Go,13661,3206098457,1282,OpenAI_Codex,2025-07-06T04:52:37Z,2025-07-06T04:54:15Z,fix,fix,10
study_ai,,,,,349372179,lightdash/lightdash,TypeScript,4935,2783583943,13224,Devin,2025-01-13T10:33:43Z,2025-01-20T15:35:46Z,fix,fix,10
study_ai,,,,,460077424,PaloAltoNetworks/docusaurus-openapi-docs,TypeScript,937,3183670661,1173,OpenAI_Codex,2025-06-27T18:02:20Z,2025-06-27T19:15:26Z,refactor,refactor,10
study_ai,,,,,159556794,go-vikunja/vikunja,Go,2080,3171267005,1005,OpenAI_Codex,2025-06-24T09:52:21Z,2025-06-24T10:45:18Z,fix,fix,10
study_ai,,,,,166018537,elixir-lsp/vscode-elixir-ls,TypeScript,571,3135035187,472,OpenAI_Codex,2025-06-10T23:11:12Z,2025-06-11T06:46:36Z,fix,fix,10
study_ai,,,,,941289933,antiwork/helper,TypeScript,537,3028603816,319,Devin,2025-04-29T14:36:54Z,2025-04-29T21:14:39Z,fix,fix,10
study_ai,,,,,39321023,prebid/Prebid.js,JavaScript,1467,3189776043,13462,OpenAI_Codex,2025-06-30T20:32:49Z,2025-07-08T19:04:33Z,fix,fix,9
study_ai,,,,,873328,getsentry/sentry,Python,41579,3212856580,95035,Cursor,2025-07-08T14:53:33Z,2025-07-09T14:18:26Z,feat,feat,10
study_ai,,,,,782539945,miurla/morphic,TypeScript,7858,3054178098,528,Devin,2025-05-10T14:09:55Z,2025-05-10T14:11:53Z,feat,feat,9
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3264354400,635,Devin,2025-07-25T20:51:52Z,2025-07-28T19:44:29Z,fix,fix,10
study_ai,,,,,197432758,jedisct1/dsvpn,C,5235,3133493082,106,OpenAI_Codex,2025-06-10T12:55:10Z,2025-06-10T13:11:30Z,fix,fix,10
study_ai,,,,,958026130,featureform/enrichmcp,Python,583,3197430608,108,OpenAI_Codex,2025-07-02T23:20:54Z,2025-07-02T23:21:56Z,fix,fix,10
study_ai,,,,,130741783,netket/netket,Python,620,3091934350,2050,OpenAI_Codex,2025-05-26T19:28:46Z,2025-05-27T08:38:50Z,fix,fix,10
study_ai,,,,,23247808,rqlite/rqlite,Go,16816,3225499913,2159,Copilot,2025-07-12T15:42:31Z,2025-07-12T16:50:51Z,feat,feat,9
study_ai,,,,,159556794,go-vikunja/vikunja,Go,2080,3171521336,1007,OpenAI_Codex,2025-06-24T10:59:08Z,2025-06-25T11:38:25Z,fix,fix,10
study_ai,,,,,955904085,antiwork/flexile,Ruby,665,3021791613,210,Devin,2025-04-26T12:11:00Z,2025-05-01T19:14:42Z,refactor,refactor,9
study_ai,,,,,3181088,cmer/socialization,Ruby,695,3104667331,77,OpenAI_Codex,2025-05-31T02:10:18Z,2025-05-31T20:40:38Z,feat,feat,8
study_ai,,,,,737647437,0x4D31/galah,Go,564,3070840583,24,OpenAI_Codex,2025-05-17T15:00:14Z,2025-05-17T15:05:21Z,feat,feat,9
study_ai,,,,,737550719,Codehagen/Badget,TypeScript,2579,3195938530,295,Cursor,2025-07-02T13:30:56Z,2025-07-03T08:17:34Z,feat,feat,10
study_ai,,,,,283728680,dailydotdev/apps,TypeScript,926,3189308210,4632,Cursor,2025-06-30T17:30:12Z,2025-07-03T07:24:52Z,fix,fix,10
study_ai,,174,,large,4127088,Azure/azure-sdk-for-python,Python,5011,3193634550,41852,Copilot,2025-07-01T19:50:06Z,2025-07-14T23:53:14Z,fix,fix,10
study_ai,,,,,206578964,shivammathur/setup-php,TypeScript,3076,3239082764,975,Copilot,2025-07-17T10:44:22Z,2025-07-17T11:55:38Z,feat,feat,10
