batch_id,job_id,repo_id,repo_name,pr_id,pr_number,agent,revision,checkout_ref,base_sha,head_sha,language,codeql_language,codeql_version,query_suite,build_mode,build_command,comparison_status,status,attempts,retry_excluded,retry_excluded_reason
study_ai,567-labs_instructor__pr-1662__before,653589102,567-labs/instructor,3210043529,1662,OpenAI_Codex,before,793fd6bbb5cad3c61ea810ebd958edd6d8ff0466,793fd6bbb5cad3c61ea810ebd958edd6d8ff0466,e4037187755363f1e1ee81dc7904c6405025a599,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,567-labs_instructor__pr-1662__after,653589102,567-labs/instructor,3210043529,1662,OpenAI_Codex,after,e4037187755363f1e1ee81dc7904c6405025a599,793fd6bbb5cad3c61ea810ebd958edd6d8ff0466,e4037187755363f1e1ee81dc7904c6405025a599,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,antiwork_helper__pr-87__before,941289933,antiwork/helper,2933172410,87,Devin,before,,,,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,antiwork_helper__pr-87__after,941289933,antiwork/helper,2933172410,87,Devin,after,refs/pull/87/head,,,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,ryokun6_ryos__pr-148__before,923332984,ryokun6/ryos,3185512262,148,Cursor,before,931f3aa1ad0fcec750e3be953aa79598456a88fc,931f3aa1ad0fcec750e3be953aa79598456a88fc,f30406ae53c4e9358f8fd368de13aa00135664b5,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,ryokun6_ryos__pr-148__after,923332984,ryokun6/ryos,3185512262,148,Cursor,after,f30406ae53c4e9358f8fd368de13aa00135664b5,931f3aa1ad0fcec750e3be953aa79598456a88fc,f30406ae53c4e9358f8fd368de13aa00135664b5,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,go-vikunja_vikunja__pr-1072__before,159556794,go-vikunja/vikunja,3196982216,1072,OpenAI_Codex,before,7f0e96aacfc0c2f21a6fbc50447b09fcaada21aa,7f0e96aacfc0c2f21a6fbc50447b09fcaada21aa,d07d579716729bbfa4ab673d001d4b67149b14ba,Go,go,2.23.2,security-and-quality,autobuild,,compared,completed,1,,
study_ai,go-vikunja_vikunja__pr-1072__after,159556794,go-vikunja/vikunja,3196982216,1072,OpenAI_Codex,after,d07d579716729bbfa4ab673d001d4b67149b14ba,7f0e96aacfc0c2f21a6fbc50447b09fcaada21aa,d07d579716729bbfa4ab673d001d4b67149b14ba,Go,go,2.23.2,security-and-quality,autobuild,,compared,completed,1,,
study_ai,raycast_extensions__pr-19305__before,408858330,raycast/extensions,3076603836,19305,OpenAI_Codex,before,451987e208bb73b04b5f3fbdc0d78b91f298acf6,451987e208bb73b04b5f3fbdc0d78b91f298acf6,183c8255dc34041cf0c8959f4d20af72a04abe17,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,failed,prepare_failed,,true,raycast_extensions_repository_partial_clone_network_failure
study_ai,raycast_extensions__pr-19305__after,408858330,raycast/extensions,3076603836,19305,OpenAI_Codex,after,refs/pull/19305/head,,,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,failed,prepare_failed,,true,raycast_extensions_repository_partial_clone_network_failure
study_ai,liam-hq_liam__pr-2761__before,839216423,liam-hq/liam,3273176529,2761,Devin,before,98f216c2e010fec30485c63261617f0d4e8a6eea,98f216c2e010fec30485c63261617f0d4e8a6eea,5c849c66af907e2cb83e6c3c29f41c1ec8183c58,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-2761__after,839216423,liam-hq/liam,3273176529,2761,Devin,after,5c849c66af907e2cb83e6c3c29f41c1ec8183c58,98f216c2e010fec30485c63261617f0d4e8a6eea,5c849c66af907e2cb83e6c3c29f41c1ec8183c58,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,antiwork_helper__pr-173__before,941289933,antiwork/helper,2961862560,173,Devin,before,,,,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,antiwork_helper__pr-173__after,941289933,antiwork/helper,2961862560,173,Devin,after,refs/pull/173/head,,,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,mendableai_firecrawl__pr-1742__before,787076358,mendableai/firecrawl,3193334000,1742,Cursor,before,1f1f733011388b9336cf8e2d6fab4f844ece446e,1f1f733011388b9336cf8e2d6fab4f844ece446e,8d2098a9af9081777b17032bc0a6b1905947c6ef,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,mendableai_firecrawl__pr-1742__after,787076358,mendableai/firecrawl,3193334000,1742,Cursor,after,8d2098a9af9081777b17032bc0a6b1905947c6ef,1f1f733011388b9336cf8e2d6fab4f844ece446e,8d2098a9af9081777b17032bc0a6b1905947c6ef,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,stanfordnlp_dspy__pr-8307__before,587050620,stanfordnlp/dspy,3111523850,8307,OpenAI_Codex,before,2f18c84ae796184824cdcee1497a0948fa79b59b,2f18c84ae796184824cdcee1497a0948fa79b59b,48e20e8a2a7ff40c72f8f2fe9c28471fddd17c3b,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,stanfordnlp_dspy__pr-8307__after,587050620,stanfordnlp/dspy,3111523850,8307,OpenAI_Codex,after,48e20e8a2a7ff40c72f8f2fe9c28471fddd17c3b,2f18c84ae796184824cdcee1497a0948fa79b59b,48e20e8a2a7ff40c72f8f2fe9c28471fddd17c3b,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-1916__before,839216423,liam-hq/liam,3124017872,1916,Devin,before,9b84bd17dcab1ee2cff8f401b09892883dde4cd1,9b84bd17dcab1ee2cff8f401b09892883dde4cd1,cccdedcb44f22bf43ff4c2cfc2c634d14ae73872,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,liam-hq_liam__pr-1916__after,839216423,liam-hq/liam,3124017872,1916,Devin,after,cccdedcb44f22bf43ff4c2cfc2c634d14ae73872,9b84bd17dcab1ee2cff8f401b09892883dde4cd1,cccdedcb44f22bf43ff4c2cfc2c634d14ae73872,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,metowolf_vCards__pr-607__before,192521247,metowolf/vCards,3246149669,607,Copilot,before,1101a45b9d80143d31d90c7e369e17168fedfd9d,1101a45b9d80143d31d90c7e369e17168fedfd9d,497d701f350eea0b3f124bba3cc781684041292c,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,metowolf_vCards__pr-607__after,192521247,metowolf/vCards,3246149669,607,Copilot,after,497d701f350eea0b3f124bba3cc781684041292c,1101a45b9d80143d31d90c7e369e17168fedfd9d,497d701f350eea0b3f124bba3cc781684041292c,JavaScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,microsoft_typescript-go__pr-1142__before,860100131,microsoft/typescript-go,3131807383,1142,Copilot,before,f7d02dd5cc61be86f4f61018171c370cefebe3fd,f7d02dd5cc61be86f4f61018171c370cefebe3fd,f5a06a8ca24a5d883f7d4b058de940dbae1d74b2,Go,go,2.23.2,security-and-quality,autobuild,,failed,analysis_failed,3,true,pathological_cwe_089_stringbreak_timeout
study_ai,microsoft_typescript-go__pr-1142__after,860100131,microsoft/typescript-go,3131807383,1142,Copilot,after,f5a06a8ca24a5d883f7d4b058de940dbae1d74b2,f7d02dd5cc61be86f4f61018171c370cefebe3fd,f5a06a8ca24a5d883f7d4b058de940dbae1d74b2,Go,go,2.23.2,security-and-quality,autobuild,,failed,analysis_failed,3,true,pathological_cwe_089_stringbreak_timeout
study_ai,sam-goodwin_alchemy__pr-366__before,917974798,sam-goodwin/alchemy,3139065611,366,Cursor,before,a4a82185bd473873fa572c9c6d6590e9cf104d15,a4a82185bd473873fa572c9c6d6590e9cf104d15,00651122c2627911e543077abe4645cff1b322a9,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,sam-goodwin_alchemy__pr-366__after,917974798,sam-goodwin/alchemy,3139065611,366,Cursor,after,00651122c2627911e543077abe4645cff1b322a9,a4a82185bd473873fa572c9c6d6590e9cf104d15,00651122c2627911e543077abe4645cff1b322a9,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,novuhq_novu__pr-8391__before,400215964,novuhq/novu,3092750594,8391,Devin,before,8e74515c76df7ec5bc2184448a896ea02227a91e,8e74515c76df7ec5bc2184448a896ea02227a91e,6f11c50f2c89ff9c8ba38806112b7a37a1ac9b61,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,novuhq_novu__pr-8391__after,400215964,novuhq/novu,3092750594,8391,Devin,after,6f11c50f2c89ff9c8ba38806112b7a37a1ac9b61,8e74515c76df7ec5bc2184448a896ea02227a91e,6f11c50f2c89ff9c8ba38806112b7a37a1ac9b61,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,mrwadams_stride-gpt__pr-72__before,626117554,mrwadams/stride-gpt,3089561576,72,OpenAI_Codex,before,cc0d2f379397d5a3108c05c0a5d898e10b82438b,cc0d2f379397d5a3108c05c0a5d898e10b82438b,9edb242e75a4a75c9ededa67bf4211437ffab286,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,mrwadams_stride-gpt__pr-72__after,626117554,mrwadams/stride-gpt,3089561576,72,OpenAI_Codex,after,9edb242e75a4a75c9ededa67bf4211437ffab286,cc0d2f379397d5a3108c05c0a5d898e10b82438b,9edb242e75a4a75c9ededa67bf4211437ffab286,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,bruin-data_bruin__pr-841__before,674225653,bruin-data/bruin,3178974587,841,OpenAI_Codex,before,877374b1f80fc6686819c5ee881282b45bc52980,877374b1f80fc6686819c5ee881282b45bc52980,186c15025a6d0e91d4fe58cb9847b9c721d79c37,Go,go,2.23.2,security-and-quality,autobuild,,compared,completed,1,,
study_ai,bruin-data_bruin__pr-841__after,674225653,bruin-data/bruin,3178974587,841,OpenAI_Codex,after,186c15025a6d0e91d4fe58cb9847b9c721d79c37,877374b1f80fc6686819c5ee881282b45bc52980,186c15025a6d0e91d4fe58cb9847b9c721d79c37,Go,go,2.23.2,security-and-quality,autobuild,,compared,completed,1,,
study_ai,stanford-crfm_levanter__pr-1059__before,496005961,stanford-crfm/levanter,3226703437,1059,OpenAI_Codex,before,72845c110473fdb74b2969bd1d1440b2bfb9f0e0,72845c110473fdb74b2969bd1d1440b2bfb9f0e0,4676ded034a63fb018792d92347f31a31cf53aaf,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,stanford-crfm_levanter__pr-1059__after,496005961,stanford-crfm/levanter,3226703437,1059,OpenAI_Codex,after,4676ded034a63fb018792d92347f31a31cf53aaf,72845c110473fdb74b2969bd1d1440b2bfb9f0e0,4676ded034a63fb018792d92347f31a31cf53aaf,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,ryokun6_ryos__pr-157__before,923332984,ryokun6/ryos,3186328017,157,Cursor,before,0bd104ea0207dd6d16cff16354d7fe6a602455bb,0bd104ea0207dd6d16cff16354d7fe6a602455bb,de568d9e6e9a7661105cad310b3471e2bbf887b9,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,ryokun6_ryos__pr-157__after,923332984,ryokun6/ryos,3186328017,157,Cursor,after,de568d9e6e9a7661105cad310b3471e2bbf887b9,0bd104ea0207dd6d16cff16354d7fe6a602455bb,de568d9e6e9a7661105cad310b3471e2bbf887b9,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,afadil_wealthfolio__pr-323__before,806618581,afadil/wealthfolio,3226604727,323,OpenAI_Codex,before,69c5dc5cb9f83e74c3915ed15a83c715bb8bc897,69c5dc5cb9f83e74c3915ed15a83c715bb8bc897,3fbdd2c30efec26d336d2e958b38e9239bb930d4,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,afadil_wealthfolio__pr-323__after,806618581,afadil/wealthfolio,3226604727,323,OpenAI_Codex,after,3fbdd2c30efec26d336d2e958b38e9239bb930d4,69c5dc5cb9f83e74c3915ed15a83c715bb8bc897,3fbdd2c30efec26d336d2e958b38e9239bb930d4,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,featureform_enrichmcp__pr-149__before,958026130,featureform/enrichmcp,3240884189,149,OpenAI_Codex,before,04c953180dab8b86b46fb910d73ed935730a9ab3,04c953180dab8b86b46fb910d73ed935730a9ab3,1b4d7a15adfe16c2aa6de8bbb0c49d9371d1be3f,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,featureform_enrichmcp__pr-149__after,958026130,featureform/enrichmcp,3240884189,149,OpenAI_Codex,after,1b4d7a15adfe16c2aa6de8bbb0c49d9371d1be3f,04c953180dab8b86b46fb910d73ed935730a9ab3,1b4d7a15adfe16c2aa6de8bbb0c49d9371d1be3f,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,PriorLabs_TabPFN__pr-340__before,509436902,PriorLabs/TabPFN,3176429178,340,OpenAI_Codex,before,d1d951705b3e76510c10103318d861bf468219a3,d1d951705b3e76510c10103318d861bf468219a3,52bfb8616f1ca6b820ca0a2e470d25c743efffce,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,PriorLabs_TabPFN__pr-340__after,509436902,PriorLabs/TabPFN,3176429178,340,OpenAI_Codex,after,52bfb8616f1ca6b820ca0a2e470d25c743efffce,d1d951705b3e76510c10103318d861bf468219a3,52bfb8616f1ca6b820ca0a2e470d25c743efffce,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,lingodotdev_lingo.dev__pr-708__before,771479895,lingodotdev/lingo.dev,3036742708,708,Devin,before,9cdd392b49ebd74728b5cbac9266e2cb95f2f728,9cdd392b49ebd74728b5cbac9266e2cb95f2f728,56509178687033b1c81de0bf4a56458cd6919e59,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,lingodotdev_lingo.dev__pr-708__after,771479895,lingodotdev/lingo.dev,3036742708,708,Devin,after,56509178687033b1c81de0bf4a56458cd6919e59,9cdd392b49ebd74728b5cbac9266e2cb95f2f728,56509178687033b1c81de0bf4a56458cd6919e59,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,antiwork_gumroad__pr-108__before,959682770,antiwork/gumroad,2990501630,108,Devin,before,f7b9edc903757778804c6b5aad4c50f1e821808f,f7b9edc903757778804c6b5aad4c50f1e821808f,507f40b54d60818f5f7640793a15ff103c9f64d7,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,antiwork_gumroad__pr-108__after,959682770,antiwork/gumroad,2990501630,108,Devin,after,507f40b54d60818f5f7640793a15ff103c9f64d7,f7b9edc903757778804c6b5aad4c50f1e821808f,507f40b54d60818f5f7640793a15ff103c9f64d7,Ruby,ruby,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,mtrojnar_osslsigncode__pr-451__before,158653995,mtrojnar/osslsigncode,3163522074,451,OpenAI_Codex,before,23b6d7782cae2039c10771d62a2c737f4f616de7,23b6d7782cae2039c10771d62a2c737f4f616de7,86c837d852673a5da7088bb84d44b77ad0f60198,C,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,mtrojnar_osslsigncode__pr-451__after,158653995,mtrojnar/osslsigncode,3163522074,451,OpenAI_Codex,after,86c837d852673a5da7088bb84d44b77ad0f60198,23b6d7782cae2039c10771d62a2c737f4f616de7,86c837d852673a5da7088bb84d44b77ad0f60198,C,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,lingodotdev_lingo.dev__pr-895__before,771479895,lingodotdev/lingo.dev,3131606520,895,Devin,before,f871502a23011434151cb99b2bc7d68e16b87798,f871502a23011434151cb99b2bc7d68e16b87798,f0a0a1203a6d91e89da13a3db93475359ceedb48,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,lingodotdev_lingo.dev__pr-895__after,771479895,lingodotdev/lingo.dev,3131606520,895,Devin,after,f0a0a1203a6d91e89da13a3db93475359ceedb48,f871502a23011434151cb99b2bc7d68e16b87798,f0a0a1203a6d91e89da13a3db93475359ceedb48,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,imbhargav5_rooks__pr-1834__before,156734327,imbhargav5/rooks,3252114885,1834,Cursor,before,dba13188a5868f2733c30793a2e8a31945c3266a,dba13188a5868f2733c30793a2e8a31945c3266a,b1bb4dfdcad7c3b2172b5658004740dd3493da59,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,imbhargav5_rooks__pr-1834__after,156734327,imbhargav5/rooks,3252114885,1834,Cursor,after,b1bb4dfdcad7c3b2172b5658004740dd3493da59,dba13188a5868f2733c30793a2e8a31945c3266a,b1bb4dfdcad7c3b2172b5658004740dd3493da59,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,thirdweb-dev_js__pr-7090__before,529729250,thirdweb-dev/js,3075506520,7090,OpenAI_Codex,before,61044013c88616708720a7bb554d908f846f4e52,61044013c88616708720a7bb554d908f846f4e52,0f4fa257ce26bbd782a0099fa42a8fdf7fb54e07,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,thirdweb-dev_js__pr-7090__after,529729250,thirdweb-dev/js,3075506520,7090,OpenAI_Codex,after,0f4fa257ce26bbd782a0099fa42a8fdf7fb54e07,61044013c88616708720a7bb554d908f846f4e52,0f4fa257ce26bbd782a0099fa42a8fdf7fb54e07,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,antiwork_flexile__pr-61__before,955904085,antiwork/flexile,2970771094,61,Devin,before,,,,Ruby,ruby,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,antiwork_flexile__pr-61__after,955904085,antiwork/flexile,2970771094,61,Devin,after,refs/pull/61/head,,,Ruby,ruby,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,microsoft_TypeScript__pr-61950__before,20929025,microsoft/TypeScript,3177762716,61950,Copilot,before,02672d281c26e561708127da1d8d1a6cae45fee2,02672d281c26e561708127da1d8d1a6cae45fee2,645efcb0cb324e5ff0606921951e12952ab85a11,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,failed,database_failed,1,true,typescript_extractor_stack_overflow
study_ai,microsoft_TypeScript__pr-61950__after,20929025,microsoft/TypeScript,3177762716,61950,Copilot,after,645efcb0cb324e5ff0606921951e12952ab85a11,02672d281c26e561708127da1d8d1a6cae45fee2,645efcb0cb324e5ff0606921951e12952ab85a11,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,failed,database_failed,1,true,typescript_extractor_stack_overflow
study_ai,antiwork_flexile__pr-141__before,955904085,antiwork/flexile,2996701782,141,Devin,before,,,,Ruby,ruby,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,antiwork_flexile__pr-141__after,955904085,antiwork/flexile,2996701782,141,Devin,after,refs/pull/141/head,,,Ruby,ruby,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,promptfoo_promptfoo__pr-4181__before,633927609,promptfoo/promptfoo,3092604753,4181,OpenAI_Codex,before,b40943ccc0edd851caf36a69a5e87ad9b0f2c748,b40943ccc0edd851caf36a69a5e87ad9b0f2c748,222a64b5b310165b5c55fb835bdcbd9f9947c31a,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,promptfoo_promptfoo__pr-4181__after,633927609,promptfoo/promptfoo,3092604753,4181,OpenAI_Codex,after,222a64b5b310165b5c55fb835bdcbd9f9947c31a,b40943ccc0edd851caf36a69a5e87ad9b0f2c748,222a64b5b310165b5c55fb835bdcbd9f9947c31a,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,microsoft_vscode__pr-255187__before,41881900,microsoft/vscode,3220097416,255187,Copilot,before,73fbb0cccd17f892e8ade51199f7476ddd760ee1,73fbb0cccd17f892e8ade51199f7476ddd760ee1,ef5b070f47bdf4ea547176de5f0be1a7346c54e0,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,microsoft_vscode__pr-255187__after,41881900,microsoft/vscode,3220097416,255187,Copilot,after,ef5b070f47bdf4ea547176de5f0be1a7346c54e0,73fbb0cccd17f892e8ade51199f7476ddd760ee1,ef5b070f47bdf4ea547176de5f0be1a7346c54e0,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,1340691923_ElasticView__pr-69__before,346323211,1340691923/ElasticView,3090455031,69,Devin,before,7e97be57084ce6dfd7c40f7c0e6458e047314dc2,7e97be57084ce6dfd7c40f7c0e6458e047314dc2,cdf458dc2188517423164ac61c90224e07ec78ac,Go,go,2.23.2,security-and-quality,autobuild,,failed,database_failed,3,true,missing_go_workspace_dependency
study_ai,1340691923_ElasticView__pr-69__after,346323211,1340691923/ElasticView,3090455031,69,Devin,after,cdf458dc2188517423164ac61c90224e07ec78ac,7e97be57084ce6dfd7c40f7c0e6458e047314dc2,cdf458dc2188517423164ac61c90224e07ec78ac,Go,go,2.23.2,security-and-quality,autobuild,,failed,database_failed,3,true,missing_go_workspace_dependency
study_ai,tact-lang_tact__pr-3359__before,602987603,tact-lang/tact,3117835258,3359,OpenAI_Codex,before,696c5658f0bb4b6b49e4f9ba3123b70cee6ffc0b,696c5658f0bb4b6b49e4f9ba3123b70cee6ffc0b,d48a9202654e4df8ddc20c415b8b9b7e179e7348,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,tact-lang_tact__pr-3359__after,602987603,tact-lang/tact,3117835258,3359,OpenAI_Codex,after,d48a9202654e4df8ddc20c415b8b9b7e179e7348,696c5658f0bb4b6b49e4f9ba3123b70cee6ffc0b,d48a9202654e4df8ddc20c415b8b9b7e179e7348,TypeScript,javascript-typescript,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,microsoft_react-native-windows__pr-14829__before,48009214,microsoft/react-native-windows,3190612638,14829,Copilot,before,d9bd9b2d9125dca833c7b1268f4f0497e95c79a3,d9bd9b2d9125dca833c7b1268f4f0497e95c79a3,e6607dd59f56b786ca4cf6fab084ba09de93377a,C++,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,microsoft_react-native-windows__pr-14829__after,48009214,microsoft/react-native-windows,3190612638,14829,Copilot,after,e6607dd59f56b786ca4cf6fab084ba09de93377a,d9bd9b2d9125dca833c7b1268f4f0497e95c79a3,e6607dd59f56b786ca4cf6fab084ba09de93377a,C++,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,dartsim_dart__pr-1965__before,2418592,dartsim/dart,3071170809,1965,OpenAI_Codex,before,ca52696cf4841eb89f88c5642a859330d249ec62,ca52696cf4841eb89f88c5642a859330d249ec62,02a26cf06490f20d8409ef68d46798ce82bc5113,C++,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,dartsim_dart__pr-1965__after,2418592,dartsim/dart,3071170809,1965,OpenAI_Codex,after,02a26cf06490f20d8409ef68d46798ce82bc5113,ca52696cf4841eb89f88c5642a859330d249ec62,02a26cf06490f20d8409ef68d46798ce82bc5113,C++,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,go-vikunja_vikunja__pr-931__before,159556794,go-vikunja/vikunja,3139803857,931,OpenAI_Codex,before,3e7c0099c88212f48285ec6a5ff75323f35854b9,3e7c0099c88212f48285ec6a5ff75323f35854b9,83bccbec3e86373ec690845d74e0b80d20081240,Go,go,2.23.2,security-and-quality,autobuild,,compared,completed,1,,
study_ai,go-vikunja_vikunja__pr-931__after,159556794,go-vikunja/vikunja,3139803857,931,OpenAI_Codex,after,83bccbec3e86373ec690845d74e0b80d20081240,3e7c0099c88212f48285ec6a5ff75323f35854b9,83bccbec3e86373ec690845d74e0b80d20081240,Go,go,2.23.2,security-and-quality,autobuild,,compared,completed,1,,
study_ai,antiwork_flexile__pr-182__before,955904085,antiwork/flexile,3018286070,182,Devin,before,,,,Ruby,ruby,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,antiwork_flexile__pr-182__after,955904085,antiwork/flexile,3018286070,182,Devin,after,refs/pull/182/head,,,Ruby,ruby,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,AgentOps-AI_agentops__pr-1179__before,679017521,AgentOps-AI/agentops,3271196926,1179,Devin,before,a98b54d99bd43663b461657eeacbfb38360fb949,a98b54d99bd43663b461657eeacbfb38360fb949,1a56a94f9c6dabfd253156011e25e2832d08b39d,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,AgentOps-AI_agentops__pr-1179__after,679017521,AgentOps-AI/agentops,3271196926,1179,Devin,after,1a56a94f9c6dabfd253156011e25e2832d08b39d,a98b54d99bd43663b461657eeacbfb38360fb949,1a56a94f9c6dabfd253156011e25e2832d08b39d,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,antiwork_flexile__pr-329__before,955904085,antiwork/flexile,3084853111,329,Devin,before,,,,Ruby,ruby,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,antiwork_flexile__pr-329__after,955904085,antiwork/flexile,3084853111,329,Devin,after,refs/pull/329/head,,,Ruby,ruby,2.23.2,security-and-quality,none,,failed,prepare_failed,,,
study_ai,alirezamika_autoscraper__pr-108__before,291703561,alirezamika/autoscraper,3128367303,108,OpenAI_Codex,before,996f06e946a20d9b97dbfa947f9329ee5ede0234,996f06e946a20d9b97dbfa947f9329ee5ede0234,eec33398f292bc0f29b35dbcc52b2f4a362ea160,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,alirezamika_autoscraper__pr-108__after,291703561,alirezamika/autoscraper,3128367303,108,OpenAI_Codex,after,eec33398f292bc0f29b35dbcc52b2f4a362ea160,996f06e946a20d9b97dbfa947f9329ee5ede0234,eec33398f292bc0f29b35dbcc52b2f4a362ea160,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,DistroAV_DistroAV__pr-1295__before,71643008,DistroAV/DistroAV,3138249858,1295,OpenAI_Codex,before,201fe734cf9b0b45566dc72d771c7d1ce10b9024,201fe734cf9b0b45566dc72d771c7d1ce10b9024,5b6396d7cc5d1d5ec86d4f7aa6aa814cc7606c58,C++,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,DistroAV_DistroAV__pr-1295__after,71643008,DistroAV/DistroAV,3138249858,1295,OpenAI_Codex,after,5b6396d7cc5d1d5ec86d4f7aa6aa814cc7606c58,201fe734cf9b0b45566dc72d771c7d1ce10b9024,5b6396d7cc5d1d5ec86d4f7aa6aa814cc7606c58,C++,cpp,2.23.2,security-and-quality,none,,compared,completed,1,,
study_ai,crewAIInc_crewAI__pr-2537__before,710601088,crewAIInc/crewAI,2978840535,2537,Devin,before,97d4439872b52d118883bed2f8f45c6fa94a5d64,97d4439872b52d118883bed2f8f45c6fa94a5d64,9eab90a0fd0935460096cdd04b59bb493fc980eb,Python,python,2.23.2,security-and-quality,none,,compared,completed,1,,
