repo_name,pr_number,pr_id,agent,language,base_sha,head_sha,codeql_version,query_suite,rule_id,rule_name,result_level,security_severity,problem_severity,rule_tags,rule_kind,is_security_alert,is_quality_alert,alert_category,quality_category,quality_taxonomy_version,severity,precision,cwe,file_path,location_class,start_line,fingerprint,match_method,fingerprint_method,fingerprint_ambiguity_n,lifecycle
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/mapper/clientcore/ClientCoreProxyMethodMapper.java,production,677,"{""primaryLocationLineHash"": ""6eff31d0f33ef3ba:1"", ""primaryLocationStartColumnFingerprint"": ""20""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/mapper/clientcore/ClientCoreClientMethodMapper.java,production,117,"{""primaryLocationLineHash"": ""429769d5a82666d3:1"", ""primaryLocationStartColumnFingerprint"": ""26""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/PomTemplate.java,production,30,"{""primaryLocationLineHash"": ""9819a91665adcc78:1"", ""primaryLocationStartColumnFingerprint"": ""12""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/ServiceClientInterfaceTemplate.java,production,31,"{""primaryLocationLineHash"": ""a9cd0098799ee5e6:1"", ""primaryLocationStartColumnFingerprint"": ""12""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/azurevnext/AzureVNextPomTemplate.java,production,180,"{""primaryLocationLineHash"": ""61ad298f8d239138:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,2,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/azurevnext/AzureVNextPomTemplate.java,production,160,"{""primaryLocationLineHash"": ""b914cd7148da7c07:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,2,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/azurevnext/AzureVNextPomTemplate.java,production,151,"{""primaryLocationLineHash"": ""62f848e34536a639:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,2,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreClientMethodTemplate.java,production,1157,"{""primaryLocationLineHash"": ""c8c3767a9a8afb2:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreClientMethodTemplate.java,production,1140,"{""primaryLocationLineHash"": ""2f5ca3f52c1425:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreClientMethodTemplate.java,production,1115,"{""primaryLocationLineHash"": ""cbeab37748aa6db:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreClientMethodTemplate.java,production,1099,"{""primaryLocationLineHash"": ""cf4abf27d6f071c8:1"", ""primaryLocationStartColumnFingerprint"": ""18""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreClientMethodTemplate.java,production,930,"{""primaryLocationLineHash"": ""60654465a117f9e7:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreClientMethodTemplate.java,production,857,"{""primaryLocationLineHash"": ""bb91add2f89be6ea:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreClientMethodTemplate.java,production,811,"{""primaryLocationLineHash"": ""fdc82b40a608843a:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreClientMethodTemplate.java,production,759,"{""primaryLocationLineHash"": ""38cd0a4d0894b40b:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreClientMethodTemplate.java,production,749,"{""primaryLocationLineHash"": ""9a960de04e0c304f:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCorePomTemplate.java,production,175,"{""primaryLocationLineHash"": ""61ad298f8d239138:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,2,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCorePomTemplate.java,production,155,"{""primaryLocationLineHash"": ""b914cd7148da7c07:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,2,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCorePomTemplate.java,production,146,"{""primaryLocationLineHash"": ""62f848e34536a639:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,2,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreServiceClientTemplate.java,production,24,"{""primaryLocationLineHash"": ""1e434dfd7e97c1b9:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/missing-override-annotation,Missing Override annotation,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreServiceSyncClientTemplate.java,production,24,"{""primaryLocationLineHash"": ""a30e4d4b79b53e04:1"", ""primaryLocationStartColumnFingerprint"": ""15""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-clientcore-test/src/test/java/authentication/utils/OAuthBearerTokenAuthenticationPolicy.java,test,109,"{""primaryLocationLineHash"": ""be2c405e13c90fcc:1"", ""primaryLocationStartColumnFingerprint"": ""43""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-clientcore-test/src/test/java/authentication/utils/OAuthBearerTokenAuthenticationPolicy.java,test,109,"{""primaryLocationLineHash"": ""be2c405e13c90fcc:1"", ""primaryLocationStartColumnFingerprint"": ""68""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/mapper/clientcore/ClientCoreProxyMethodMapper.java,production,314,"{""primaryLocationLineHash"": ""6de90a4fc71da5a7:1"", ""primaryLocationStartColumnFingerprint"": ""39""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/mapper/clientcore/ClientCoreProxyMethodMapper.java,production,314,"{""primaryLocationLineHash"": ""6de90a4fc71da5a7:1"", ""primaryLocationStartColumnFingerprint"": ""78""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/mapper/clientcore/ClientCoreProxyMethodMapper.java,production,307,"{""primaryLocationLineHash"": ""877e00c051cd2d06:1"", ""primaryLocationStartColumnFingerprint"": ""61""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/ClientMethodTemplate.java,production,1020,"{""primaryLocationLineHash"": ""ed3f4f1dc4855164:1"", ""primaryLocationStartColumnFingerprint"": ""82""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/ClientMethodTemplate.java,production,969,"{""primaryLocationLineHash"": ""a04f6fc842fdcbac:1"", ""primaryLocationStartColumnFingerprint"": ""82""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/ClientMethodTemplate.java,production,916,"{""primaryLocationLineHash"": ""9a960de04e0c304f:1"", ""primaryLocationStartColumnFingerprint"": ""81""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreClientMethodTemplate.java,production,1129,"{""primaryLocationLineHash"": ""6bb04536e0d5131b:1"", ""primaryLocationStartColumnFingerprint"": ""39""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreClientMethodTemplate.java,production,1129,"{""primaryLocationLineHash"": ""6bb04536e0d5131b:1"", ""primaryLocationStartColumnFingerprint"": ""66""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreClientMethodTemplate.java,production,1129,"{""primaryLocationLineHash"": ""6bb04536e0d5131b:1"", ""primaryLocationStartColumnFingerprint"": ""86""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/template/clientcore/ClientCoreClientMethodTemplate.java,production,1130,"{""primaryLocationLineHash"": ""e2edef91cc6dd4e4:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/mapper/clientcore/ClientCoreClientMethodMapper.java,production,1583,"{""primaryLocationLineHash"": ""4aa82913dc393aed:1"", ""primaryLocationStartColumnFingerprint"": ""63""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/mapper/clientcore/ClientCoreClientMethodMapper.java,production,906,"{""primaryLocationLineHash"": ""a3f7e61ecbe1e6:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/mapper/clientcore/ClientCoreClientMethodMapper.java,production,909,"{""primaryLocationLineHash"": ""ed3eb13a31a762a2:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/mapper/clientcore/ClientCoreClientMethodMapper.java,production,847,"{""primaryLocationLineHash"": ""32c735e417d86430:1"", ""primaryLocationStartColumnFingerprint"": ""48""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/mapper/clientcore/ClientCoreClientMethodMapper.java,production,847,"{""primaryLocationLineHash"": ""32c735e417d86430:1"", ""primaryLocationStartColumnFingerprint"": ""74""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/mapper/clientcore/ClientCoreClientMethodMapper.java,production,848,"{""primaryLocationLineHash"": ""fe28833a4c49ed3a:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/mapper/clientcore/ClientCoreClientMethodMapper.java,production,848,"{""primaryLocationLineHash"": ""fe28833a4c49ed3a:1"", ""primaryLocationStartColumnFingerprint"": ""30""}",fingerprint,fingerprint,1,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/mapper/clientcore/ClientCoreClientMethodMapper.java,production,768,"{""primaryLocationLineHash"": ""19dc182948d97c8f:1"", ""primaryLocationStartColumnFingerprint"": ""90""}",fingerprint,fingerprint,2,introduced
microsoft/typespec,7115,2478537850,Human,Java,0267f2e5398b3a40c6647395e0569fb9613f762b,4ca686975ed1961740330b3ccaa7163e7f73a17c,2.23.2,security-and-quality,java/unused-parameter,Useless parameter,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-561,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-561,packages/http-client-java/generator/http-client-generator-core/src/main/java/com/microsoft/typespec/http/client/generator/core/mapper/clientcore/ClientCoreClientMethodMapper.java,production,749,"{""primaryLocationLineHash"": ""7f921fe187b11c0c:1"", ""primaryLocationStartColumnFingerprint"": ""91""}",fingerprint,fingerprint,2,introduced
