repo_name,pr_number,pr_id,agent,language,base_sha,head_sha,codeql_version,query_suite,rule_id,rule_name,result_level,security_severity,problem_severity,rule_tags,rule_kind,is_security_alert,is_quality_alert,alert_category,quality_category,quality_taxonomy_version,severity,precision,cwe,file_path,start_line,fingerprint,match_method,fingerprint_method,fingerprint_ambiguity_n,lifecycle
module-federation/core,3916,3233566838,Cursor,TypeScript,217ba68a83f5716a28f8f9b02d814a0d428d1f39,22eaadc5e3e4e728bfc0ae3780691e3e2f709e47,2.23.2,security-and-quality,js/unneeded-defensive-code,Unneeded defensive code,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-570|CWE-571,packages/enhanced/src/schemas/sharing/ConsumeSharedPlugin.check.ts,453,"{""primaryLocationLineHash"": ""b63b96bd0383ab1f:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,fingerprint,1,introduced
module-federation/core,3916,3233566838,Cursor,TypeScript,217ba68a83f5716a28f8f9b02d814a0d428d1f39,22eaadc5e3e4e728bfc0ae3780691e3e2f709e47,2.23.2,security-and-quality,js/unneeded-defensive-code,Unneeded defensive code,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-570|CWE-571,packages/enhanced/src/schemas/sharing/ProvideSharedPlugin.check.ts,365,"{""primaryLocationLineHash"": ""b8eabfaa6ce0abb2:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
module-federation/core,3916,3233566838,Cursor,TypeScript,217ba68a83f5716a28f8f9b02d814a0d428d1f39,22eaadc5e3e4e728bfc0ae3780691e3e2f709e47,2.23.2,security-and-quality,js/unneeded-defensive-code,Unneeded defensive code,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-570|CWE-571,packages/enhanced/src/schemas/sharing/SharePlugin.check.ts,67,"{""primaryLocationLineHash"": ""98b03c418df1da7f:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
module-federation/core,3916,3233566838,Cursor,TypeScript,217ba68a83f5716a28f8f9b02d814a0d428d1f39,22eaadc5e3e4e728bfc0ae3780691e3e2f709e47,2.23.2,security-and-quality,js/unneeded-defensive-code,Unneeded defensive code,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-570|CWE-571,packages/enhanced/src/schemas/sharing/ProvideSharedPlugin.check.ts,422,"{""primaryLocationLineHash"": ""7d0951e137bd0199:1"", ""primaryLocationStartColumnFingerprint"": ""6""}",fingerprint,fingerprint,1,introduced
module-federation/core,3916,3233566838,Cursor,TypeScript,217ba68a83f5716a28f8f9b02d814a0d428d1f39,22eaadc5e3e4e728bfc0ae3780691e3e2f709e47,2.23.2,security-and-quality,js/unneeded-defensive-code,Unneeded defensive code,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-570|CWE-571,packages/enhanced/src/schemas/sharing/SharePlugin.check.ts,381,"{""primaryLocationLineHash"": ""24c0ac5d8c295290:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
module-federation/core,3916,3233566838,Cursor,TypeScript,217ba68a83f5716a28f8f9b02d814a0d428d1f39,22eaadc5e3e4e728bfc0ae3780691e3e2f709e47,2.23.2,security-and-quality,js/unneeded-defensive-code,Unneeded defensive code,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-570|CWE-571,packages/enhanced/src/schemas/sharing/SharePlugin.check.ts,447,"{""primaryLocationLineHash"": ""5b65dcbab43207e8:3"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
module-federation/core,3916,3233566838,Cursor,TypeScript,217ba68a83f5716a28f8f9b02d814a0d428d1f39,22eaadc5e3e4e728bfc0ae3780691e3e2f709e47,2.23.2,security-and-quality,js/unneeded-defensive-code,Unneeded defensive code,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-570|CWE-571,packages/enhanced/src/schemas/sharing/SharePlugin.check.ts,451,"{""primaryLocationLineHash"": ""bf46b8835af8455d:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
module-federation/core,3916,3233566838,Cursor,TypeScript,217ba68a83f5716a28f8f9b02d814a0d428d1f39,22eaadc5e3e4e728bfc0ae3780691e3e2f709e47,2.23.2,security-and-quality,js/unneeded-defensive-code,Unneeded defensive code,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-570|CWE-571,packages/enhanced/src/schemas/container/ModuleFederationPlugin.check.ts,1496,"{""primaryLocationLineHash"": ""70fd039929604aac:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
module-federation/core,3916,3233566838,Cursor,TypeScript,217ba68a83f5716a28f8f9b02d814a0d428d1f39,22eaadc5e3e4e728bfc0ae3780691e3e2f709e47,2.23.2,security-and-quality,js/unneeded-defensive-code,Unneeded defensive code,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-570|CWE-571,packages/enhanced/src/schemas/container/ModuleFederationPlugin.check.ts,1861,"{""primaryLocationLineHash"": ""c7c2d67048bb5c8:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
module-federation/core,3916,3233566838,Cursor,TypeScript,217ba68a83f5716a28f8f9b02d814a0d428d1f39,22eaadc5e3e4e728bfc0ae3780691e3e2f709e47,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/enhanced/src/schemas/sharing/ConsumeSharedPlugin.check.ts,437,"{""primaryLocationLineHash"": ""1bc2f4369ab99792:1"", ""primaryLocationStartColumnFingerprint"": ""30""}",fingerprint,fingerprint,1,introduced
module-federation/core,3916,3233566838,Cursor,TypeScript,217ba68a83f5716a28f8f9b02d814a0d428d1f39,22eaadc5e3e4e728bfc0ae3780691e3e2f709e47,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/enhanced/src/schemas/sharing/ProvideSharedPlugin.check.ts,406,"{""primaryLocationLineHash"": ""9308ec45f474d9c9:1"", ""primaryLocationStartColumnFingerprint"": ""30""}",fingerprint,fingerprint,1,introduced
module-federation/core,3916,3233566838,Cursor,TypeScript,217ba68a83f5716a28f8f9b02d814a0d428d1f39,22eaadc5e3e4e728bfc0ae3780691e3e2f709e47,2.23.2,security-and-quality,js/trivial-conditional,Useless conditional,,,warning,quality|reliability|correctness|external/cwe/cwe-570|external/cwe/cwe-571,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,warning,very-high,CWE-570|CWE-571,packages/enhanced/src/schemas/sharing/SharePlugin.check.ts,422,"{""primaryLocationLineHash"": ""fc971d49fc8bc47e:1"", ""primaryLocationStartColumnFingerprint"": ""28""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,1937,2802417432,Devin,Python,8eef02739a8eb1937f1738cb485a7d289354362e,715c5f701aa5f67b61841e5f7b577ee18eef1810,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/crew_test.py,2137,"{""primaryLocationLineHash"": ""d87c85cc5399daba:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
crewAIInc/crewAI,1937,2802417432,Devin,Python,8eef02739a8eb1937f1738cb485a7d289354362e,715c5f701aa5f67b61841e5f7b577ee18eef1810,2.23.2,security-and-quality,py/unused-local-variable,Unused local variable,,,recommendation,quality|maintainability|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,CWE-563,tests/crew_test.py,2207,"{""primaryLocationLineHash"": ""8171589b8e059acc:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,src/sentry/users/models/authenticator.py,31,"{""primaryLocationLineHash"": ""49921380c3651139:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,src/sentry/integrations/gitlab/integration.py,52,"{""primaryLocationLineHash"": ""89d2cced1d58c413:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,src/sentry/integrations/github/integration.py,70,"{""primaryLocationLineHash"": ""89d2cced0f0c4b93:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,src/sentry/seer/issue_summary.py,16,"{""primaryLocationLineHash"": ""22f731bf7e7c2eef:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,src/sentry/integrations/utils/issue_summary_for_alerts.py,8,"{""primaryLocationLineHash"": ""51f8c384e335fda4:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,src/sentry/incidents/metric_alert_detector.py,9,"{""primaryLocationLineHash"": ""32816351a97f56f9:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,src/sentry/incidents/metric_alert_detector.py,10,"{""primaryLocationLineHash"": ""8e9e1d5457572e27:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,2,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,src/sentry/incidents/metric_alert_detector.py,19,"{""primaryLocationLineHash"": ""9c7d85ff388f21e4:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,3,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,src/sentry/incidents/metric_alert_detector.py,20,"{""primaryLocationLineHash"": ""712e527c9e648d34:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/cyclic-import,Cyclic import,,,recommendation,reliability|maintainability|modularity,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,recommendation,high,,src/sentry/sentry_apps/services/app/serial.py,4,"{""primaryLocationLineHash"": ""7400910325eb20fd:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,2,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/sentry/incidents/grouptype.py,9,"{""primaryLocationLineHash"": ""4fbf671bf9bda9fd:1"", ""primaryLocationStartColumnFingerprint"": ""51""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/unsafe-cyclic-import,Module-level cyclic import,,,error,reliability|correctness|types,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,high,,src/sentry/auth/authenticators/recovery_code.py,10,"{""primaryLocationLineHash"": ""3b23b24d3f4de438:1"", ""primaryLocationStartColumnFingerprint"": ""18""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/polluting-import,'import *' may pollute namespace,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/sentry/models/__init__.py,64,"{""primaryLocationLineHash"": ""9bec1cf8a0794902:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/polluting-import,'import *' may pollute namespace,,,recommendation,quality|maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,src/sentry/models/__init__.py,65,"{""primaryLocationLineHash"": ""ab8fc8d6ad6e279:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/uninitialized-local-variable,Potentially uninitialized local variable,,,error,quality|reliability|correctness,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,medium,,src/sentry/incidents/metric_alert_detector.py,112,"{""primaryLocationLineHash"": ""f2f4240d8e0d5ed2:1"", ""primaryLocationStartColumnFingerprint"": ""50""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/uninitialized-local-variable,Potentially uninitialized local variable,,,error,quality|reliability|correctness,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,medium,,src/sentry/incidents/metric_alert_detector.py,125,"{""primaryLocationLineHash"": ""790e17ee58e3d81d:1"", ""primaryLocationStartColumnFingerprint"": ""16""}",fingerprint,fingerprint,1,introduced
getsentry/sentry,93709,3154088521,Cursor,Python,bf1fcce85b7a920cfce50ac8bafe872494bff75c,ca6cd6a2f28d8b078e9370fb43958982c6fa9112,2.23.2,security-and-quality,py/uninitialized-local-variable,Potentially uninitialized local variable,,,error,quality|reliability|correctness,problem,false,true,quality,correctness_reliability,codeql-rule-tags-v1.0.0,error,medium,,src/sentry/incidents/metric_alert_detector.py,127,"{""primaryLocationLineHash"": ""cb7b7002f71cc286:1"", ""primaryLocationStartColumnFingerprint"": ""7""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/local-variable-hides-global-variable,Local variable hides global variable,,,recommendation,maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/notnull_tests.cpp,147,"{""primaryLocationLineHash"": ""32132233ba45bfc1:1"", ""primaryLocationStartColumnFingerprint"": ""39""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/local-variable-hides-global-variable,Local variable hides global variable,,,recommendation,maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/notnull_tests.cpp,143,"{""primaryLocationLineHash"": ""369abc830c826501:1"", ""primaryLocationStartColumnFingerprint"": ""27""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/local-variable-hides-global-variable,Local variable hides global variable,,,recommendation,maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/strict_notnull_tests.cpp,62,"{""primaryLocationLineHash"": ""6e015a083545327e:1"", ""primaryLocationStartColumnFingerprint"": ""53""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/local-variable-hides-global-variable,Local variable hides global variable,,,recommendation,maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/strict_notnull_tests.cpp,57,"{""primaryLocationLineHash"": ""3c8963c57a6693cb:1"", ""primaryLocationStartColumnFingerprint"": ""41""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/local-variable-hides-global-variable,Local variable hides global variable,,,recommendation,maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/strict_notnull_tests.cpp,52,"{""primaryLocationLineHash"": ""8b6588ac588bd68c:1"", ""primaryLocationStartColumnFingerprint"": ""39""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/local-variable-hides-global-variable,Local variable hides global variable,,,recommendation,maintainability|readability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/strict_notnull_tests.cpp,47,"{""primaryLocationLineHash"": ""b0ab7fca30f01b91:1"", ""primaryLocationStartColumnFingerprint"": ""27""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/unused-static-variable,Unused static variable,,,recommendation,efficiency|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-563,tests/byte_tests.cpp,62,"{""primaryLocationLineHash"": ""41d7a82bccc1621b:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/unused-static-variable,Unused static variable,,,recommendation,efficiency|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-563,tests/byte_tests.cpp,37,"{""primaryLocationLineHash"": ""d4f2dbbb94c9b318:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/unused-static-variable,Unused static variable,,,recommendation,efficiency|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-563,tests/pointers_tests.cpp,65,"{""primaryLocationLineHash"": ""916ec569ba0fe739:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/unused-static-variable,Unused static variable,,,recommendation,efficiency|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-563,tests/pointers_tests.cpp,66,"{""primaryLocationLineHash"": ""c937b21a3df9e0a5:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/unused-static-variable,Unused static variable,,,recommendation,efficiency|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-563,tests/pointers_tests.cpp,70,"{""primaryLocationLineHash"": ""5a2423c708599d31:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/unused-static-variable,Unused static variable,,,recommendation,efficiency|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-563,tests/pointers_tests.cpp,71,"{""primaryLocationLineHash"": ""fea17f0b52f8cd97:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/unused-static-variable,Unused static variable,,,recommendation,efficiency|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-563,tests/pointers_tests.cpp,39,"{""primaryLocationLineHash"": ""16609cfb1efa4f9e:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/unused-static-variable,Unused static variable,,,recommendation,efficiency|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-563,tests/notnull_tests.cpp,569,"{""primaryLocationLineHash"": ""2787eac732ccf835:1"", ""primaryLocationStartColumnFingerprint"": ""11""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/unused-static-variable,Unused static variable,,,recommendation,efficiency|useless-code|external/cwe/cwe-563,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,high,CWE-563,tests/notnull_tests.cpp,673,"{""primaryLocationLineHash"": ""7f846f7c0086027:1"", ""primaryLocationStartColumnFingerprint"": ""11""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/short-global-name,Short global name,,,recommendation,maintainability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/byte_tests.cpp,101,"{""primaryLocationLineHash"": ""2f0a7611af185256:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
microsoft/GSL,1208,3081566388,Copilot,C++,466e4ebaa54dcf4257698d707d76d69a90614450,07113572283b72f995960150c5c7e99bd7b321f7,2.23.2,security-and-quality,cpp/short-global-name,Short global name,,,recommendation,maintainability,problem,false,true,quality,maintainability,codeql-rule-tags-v1.0.0,recommendation,very-high,,tests/byte_tests.cpp,105,"{""primaryLocationLineHash"": ""9c7b40eac209d2f1:1"", ""primaryLocationStartColumnFingerprint"": ""0""}",fingerprint,fingerprint,1,introduced
